q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast
-0.302095231836468	0.241932106924425	-10.2369499859531	0.328578026464639	Cholesterol_Normalized_30690	TRUE	10	Lat.all-PC10.results
-0.135338643173179	0.421118856199907	-3.60169849511714	0.662110075814001	AspartateAminotransferase_Normalized_30650	TRUE	10	Lat.all-PC10.results
-0.00714880479745595	0.982785904658486	-9.39238623820331	0.481024445722562	HDL_Normalized_30760	TRUE	10	Lat.all-PC10.results
0.0125217345107378	0.925944296737138	-6.91058863117252	0.302424946986077	BasophillPercentage_Normalized_30220	TRUE	10	Lat.all-PC10.results
0.373489807715404	0.14083325136088	16.417599272181	0.330305562333667	BodyWeight_Normalized_21002	TRUE	10	Lat.all-PC10.results
0.0504411233837042	0.867824364548413	4.53330971330495	0.703224470817473	Triglycerides_Normalized_30870	TRUE	10	Lat.all-PC10.results
0.143263389967673	0.447103431018768	4.36560477083525	0.629814782313982	BirthWeight_Normalized_20022	TRUE	10	Lat.all-PC10.results
0.782169782302754	0.00340725020092031	33.3913038255499	0.00442427217054191	EosinophillPercentage_Normalized_30210	TRUE	10	Lat.all-PC10.results
-0.271517854875315	0.315560838862158	-23.5230357977391	0.172921316226629	BMI_Normalized_21001	TRUE	10	Lat.all-PC10.results
0.409529491413689	0.156526230812398	14.2193221090491	0.406394202725031	StandingHeight_Normalized_50	TRUE	10	Lat.all-PC10.results
0.428118883201111	0.0283294394877524	19.8274163204209	0.112426025209264	SystolicBloodPressure_Normalized_4080	TRUE	10	Lat.all-PC10.results
0.128379958386707	0.714903602239561	20.3241693669736	0.154469551640517	PlateletCount_Normalized_30080	TRUE	10	Lat.all-PC10.results
0.0369426380460815	0.901211410650028	-1.21339741786541	0.919909631530637	AlkalinePhosphatase_Normalized_30610	TRUE	10	Lat.all-PC10.results
-0.207016577380514	0.390049726403366	-8.57312632772353	0.377738689492009	LDL_Normalized_30780	TRUE	10	Lat.all-PC10.results
-0.0507999186693091	0.837791341244022	-3.62187199754354	0.772995128140895	TotalProtein_Normalized_30860	TRUE	10	Lat.all-PC10.results
0.268282521377091	0.392462569859784	9.74168620239142	0.423460128771867	MeanCorpuscularVolume_Normalized_30040	TRUE	10	Lat.all-PC10.results
-0.00343800570342678	0.986651910610833	12.3022794490875	0.280966251652308	HbA1c_Normalized_30750	TRUE	10	Lat.all-PC10.results
-0.0369116011004997	0.87215976814392	-6.97644687672282	0.676643781742066	WaistCircumference_Normalized_48	TRUE	10	Lat.all-PC10.results
-0.0601368742436338	0.632100417405894	-4.10733587415038	0.516819575590972	AgeOfMenarche_Normalized_2714	TRUE	10	Lat.all-PC10.results
0.301470965368231	0.229459780437844	17.6254869396114	0.248970514903394	HipCircumference_Normalized_49	TRUE	10	Lat.all-PC10.results
0.0448963314578644	0.689467560989659	9.32680004864712	0.168949183560423	Glucose_Normalized_30740	TRUE	10	Lat.all-PC10.results
0.145049291702038	0.304747006713594	1.007034437605	0.881920507460359	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	TRUE	10	Lat.all-PC10.results
0.194340510457015	0.687908553419215	5.48458585349467	0.789173911576464	Cholesterol_Normalized_30690	TRUE	10	Long.all-PC10.results
-0.119631587822363	0.693396082149247	-12.1199793768989	0.436784625089099	AspartateAminotransferase_Normalized_30650	TRUE	10	Long.all-PC10.results
0.262675812993167	0.629156756974165	-7.0700020776789	0.781258867879455	HDL_Normalized_30760	TRUE	10	Long.all-PC10.results
0.0796429582566694	0.729153524031232	-3.86829239404251	0.744908266994373	BasophillPercentage_Normalized_30220	TRUE	10	Long.all-PC10.results
0.684626044302634	0.155989399233703	32.296830681642	0.31991513145684	BodyWeight_Normalized_21002	TRUE	10	Long.all-PC10.results
0.0260724183523369	0.95977385766424	-0.385418842204694	0.986552100874281	Triglycerides_Normalized_30870	TRUE	10	Long.all-PC10.results
0.0660673025908326	0.851576543096175	-2.33798202881762	0.891907986595968	BirthWeight_Normalized_20022	TRUE	10	Long.all-PC10.results
0.83548632375955	0.119814168080696	55.5829507559671	0.0251315396857761	EosinophillPercentage_Normalized_30210	TRUE	10	Long.all-PC10.results
0.535609924251366	0.308722490781598	13.9662463044788	0.675214238111653	BMI_Normalized_21001	TRUE	10	Long.all-PC10.results
0.465862681948157	0.415432619942417	24.0147051376531	0.484674175516768	StandingHeight_Normalized_50	TRUE	10	Long.all-PC10.results
1.02391286036912	0.00765435606865061	62.63021105439	0.0108851240851959	SystolicBloodPressure_Normalized_4080	TRUE	10	Long.all-PC10.results
-0.275035223123932	0.685450318356641	-7.49335737536383	0.789624043613545	PlateletCount_Normalized_30080	TRUE	10	Long.all-PC10.results
0.258275319787691	0.621227684318424	-15.0896619044403	0.505982510777989	AlkalinePhosphatase_Normalized_30610	TRUE	10	Long.all-PC10.results
-0.00912788137854357	0.983427221787281	2.02429866793716	0.916565600147375	LDL_Normalized_30780	TRUE	10	Long.all-PC10.results
0.340968040333942	0.468368127248947	15.6453409650053	0.513669491085087	TotalProtein_Normalized_30860	TRUE	10	Long.all-PC10.results
-0.660502642070934	0.338507842285147	10.7591964992218	0.677039202527778	MeanCorpuscularVolume_Normalized_30040	TRUE	10	Long.all-PC10.results
0.313138559173049	0.432524860741046	23.7773541930491	0.282645013988771	HbA1c_Normalized_30750	TRUE	10	Long.all-PC10.results
0.300651614984927	0.471221791972743	10.8063817745449	0.724253857838653	WaistCircumference_Normalized_48	TRUE	10	Long.all-PC10.results
-0.0319747063302029	0.886707795093573	-1.3417679801358	0.912906231396244	AgeOfMenarche_Normalized_2714	TRUE	10	Long.all-PC10.results
0.987357387066163	0.0436866539279688	65.8098040133493	0.034599714429331	HipCircumference_Normalized_49	TRUE	10	Long.all-PC10.results
0.0431890970511693	0.839800815188108	4.14812076617214	0.749053937865214	Glucose_Normalized_30740	TRUE	10	Long.all-PC10.results
-0.363357212541302	0.232153581240454	-19.7034288441065	0.107558190940205	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	TRUE	10	Long.all-PC10.results
-0.305320164613648	0.236884083297478	-10.5597818341307	0.313283749231162	Cholesterol_Normalized_30690	FALSE	10	Lat.all-PC10.results
-0.134353335014731	0.424603492980698	-3.40720104206959	0.679384569000921	AspartateAminotransferase_Normalized_30650	FALSE	10	Lat.all-PC10.results
-0.011266637673994	0.97287395302494	-9.59782698373624	0.47146271737726	HDL_Normalized_30760	FALSE	10	Lat.all-PC10.results
0.0121090861691373	0.928382841383907	-6.91058863117252	0.302424946986077	BasophillPercentage_Normalized_30220	FALSE	10	Lat.all-PC10.results
0.360164040379085	0.155677679891007	15.4407584445693	0.35989883930738	BodyWeight_Normalized_21002	FALSE	10	Lat.all-PC10.results
0.0485845507492833	0.87272169342127	4.02734494655247	0.735710047023255	Triglycerides_Normalized_30870	FALSE	10	Lat.all-PC10.results
0.143333834672698	0.446906719098692	4.41401262998198	0.626013094910026	BirthWeight_Normalized_20022	FALSE	10	Lat.all-PC10.results
0.771390788107919	0.0038210818539924	32.9935735324163	0.00490800637282823	EosinophillPercentage_Normalized_30210	FALSE	10	Lat.all-PC10.results
-0.271208682578915	0.31611205699623	-23.5119075063624	0.173119389241077	BMI_Normalized_21001	FALSE	10	Lat.all-PC10.results
0.376550877065997	0.192675198242123	11.5014199427915	0.501990274180556	StandingHeight_Normalized_50	FALSE	10	Lat.all-PC10.results
0.430360612883857	0.0273725020335778	19.4250303672671	0.120195555767001	SystolicBloodPressure_Normalized_4080	FALSE	10	Lat.all-PC10.results
0.126150774304498	0.719748031164054	20.4998102256083	0.151130436251858	PlateletCount_Normalized_30080	FALSE	10	Lat.all-PC10.results
0.0365646415846443	0.902219949781514	-1.21339741786541	0.919909631530637	AlkalinePhosphatase_Normalized_30610	FALSE	10	Lat.all-PC10.results
-0.206744053027671	0.390667683013546	-8.57312632772353	0.377738689492009	LDL_Normalized_30780	FALSE	10	Lat.all-PC10.results
-0.0638885413408971	0.796731835385028	-4.63323544894833	0.711789944847612	TotalProtein_Normalized_30860	FALSE	10	Lat.all-PC10.results
0.266922640504545	0.39489607506646	9.75541685175619	0.4228047194008	MeanCorpuscularVolume_Normalized_30040	FALSE	10	Lat.all-PC10.results
0.00691721427725182	0.973200458666524	12.6526914711756	0.267823270190629	HbA1c_Normalized_30750	FALSE	10	Lat.all-PC10.results
-0.036551584990755	0.873580133759709	-6.95681108954738	0.678118804351057	WaistCircumference_Normalized_48	FALSE	10	Lat.all-PC10.results
-0.0570002871391246	0.649991680774933	-3.93080986405305	0.534948601634148	AgeOfMenarche_Normalized_2714	FALSE	10	Lat.all-PC10.results
0.286652731610816	0.253568701997169	16.4030925618785	0.283917733593589	HipCircumference_Normalized_49	FALSE	10	Lat.all-PC10.results
