PC	r2	rho	lc	up
1	0.496254281695367	0.704453179207367	0.700010281413938	0.708841546429644
2	0.727818620332541	0.481211336496866	0.474447264770327	0.487918586936196
3	0.732344815302198	-0.0672769824267341	-0.0759974305896206	-0.0585462432898941
4	0.809705910277211	-0.278138639396446	-0.286206144559224	-0.270031701611849
5	0.917463423369791	0.328264404566492	0.320421096031959	0.336062707116013
6	0.919103548731889	0.0404984605944565	0.0317444653490148	0.0492462430641989
7	0.920257614105058	0.0339715235876925	0.0252137675893138	0.0427240655556974
8	0.920617658916847	-0.0189748509638226	-0.0277355018929508	-0.0102112854144417
9	0.922033307708939	-0.0376250996250583	-0.0463750692948832	-0.0288693566775252
10	0.923190071924221	-0.0340112339732432	-0.0427637492397983	-0.025253498595577
11	0.923223179949246	0.00575395389595307	-0.00301146187293882	0.0145184855432743
12	0.92322750069023	-0.00207862848083441	-0.0108436947977142	0.00668675723609833
13	0.923228159064737	-0.000811410680800474	-0.00957660645582518	0.00795390977526554
14	0.923228160755142	4.10894708724316e-05	-0.00872417755726818	0.00880635018521721
15	0.923230308624397	0.00146555725410453	-0.00729980040514314	0.010230689716745
16	0.924048212752205	0.0285990026908713	0.0198387119296007	0.0373549025319217
17	0.924192663059257	-0.0120187960083442	-0.0207818705675756	-0.00325387491125319
18	0.924195349258096	0.0016389744128887	-0.00712639185120506	0.0104040888333391
19	0.92421300945625	0.00420240354441011	-0.00456302842158533	0.0129671897817323
20	0.924246148652116	0.00575667523702364	-0.00300874046638263	0.0145212064007403
21	0.924246305514685	-0.000396055855109508	-0.00916128793742652	0.00836923708502263
22	0.924266758307681	0.00452247443151622	-0.00424295764825819	0.0132872116034292
23	0.924268572687153	-0.00134698178380149	-0.0101121262794982	0.00741836968833916
24	0.924331752169427	-0.00794854623766976	-0.0167126457352095	0.000816774553956524
25	0.924332054339285	0.00054969109574822	-0.00821561237465305	0.00931491010080506
26	0.924332343534236	-0.00053775615946611	-0.00930297619523374	0.00822754650772884
27	0.924602988800429	0.0164513090362765	0.00768715363829028	0.0252129372151323
28	0.924624840618321	0.00467460423276611	-0.00409082727140218	0.0134393174543361
29	0.924625479926546	0.000799558262581862	-0.00796576145021642	0.00956475511557434
30	0.924661760026875	0.0060233068371509	-0.00274210182055137	0.0147877899888958
31	0.924685031345253	-0.0048240549320942	-0.0135887442301179	0.00394137561152372
32	0.924705671230517	0.00454311907826919	-0.00422231294718711	0.0133078530238094
33	0.924722161928941	-0.00406088932294012	-0.0128256966813015	0.00470454202017505
34	0.924724503740318	-0.00153030293307852	-0.0102954287212927	0.00723505800047767
35	0.92472592078468	0.00119039683968264	-0.00757494608442404	0.00995555684802487
36	0.924768475669444	0.00652341586449295	-0.00224197621654013	0.0152878056020416
37	0.924778801624691	0.0032134159537955	-0.00555200431243458	0.0119783424525861
38	0.924813844386824	0.00591970465519504	-0.00284570688823957	0.0146842066104498
39	0.924855246183095	-0.0064344213833157	-0.0151988280645515	0.00233097396826108
40	0.924896247940291	0.00640326960357091	-0.00236212686002315	0.0151676821830056
