PC	r2	rho	lc	up
1	0.514353221162648	-0.717184230977403	-0.721414460618486	-0.712900479821876
2	0.774783842466443	-0.510324048007397	-0.516777700667918	-0.503812399936715
3	0.782393142761327	0.0872312834975437	0.0785260610476058	0.095923204001184
4	0.84474676288469	0.249707083441694	0.24147033738972	0.257907851908739
5	0.940008768537609	-0.308645445890601	-0.316554316776259	-0.30069366625479
6	0.941863067455069	-0.0430615697783178	-0.0518072792128851	-0.0343092557844066
7	0.942209673119299	-0.0186173338754776	-0.027378130038253	-0.009853677970196
8	0.942213544878792	-0.00196767576774387	-0.0107327545438485	0.00679770535966232
9	0.942213642034272	0.000311690181463694	-0.00845359680019782	0.00907692926890946
10	0.942213674849704	0.000181147255565918	-0.00858413026038647	0.00894639693648592
11	0.94221765171822	-0.00199420668353555	-0.010759282500031	0.00677117556094607
12	0.942218043997515	-0.000626330882726525	-0.00939154320961288	0.00813897768593886
13	0.942232291756061	-0.00377461116611888	-0.0125394601783142	0.00499081784344025
14	0.942257254823073	0.00499632877882179	-0.00376910017171993	0.0137609900141361
15	0.942267465021374	-0.00319533639982042	-0.0119602653031478	0.00557008349293318
16	0.942374235534492	-0.0103329604129223	-0.0190964947079583	-0.00156783852778087
17	0.942408204146498	0.00582829977699879	-0.00293711415617517	0.0145928181657855
18	0.942416187643884	-0.00282551922502537	-0.0115904960559536	0.00593989177087897
19	0.942446659995464	-0.00552017567369536	-0.0142847483808078	0.0032452452361205
20	0.942455320241591	-0.00294284009275533	-0.0117078019787366	0.0058225739852417
21	0.942480920561675	-0.00505968075105225	-0.0138243315357726	0.00370574748280248
22	0.942524376327225	0.00659210006106242	-0.00217328940089205	0.0153564766269008
23	0.942529846584858	-0.00233886598908261	-0.0111039022364928	0.00642652964581267
24	0.942719321042173	0.0137649677113065	0.00500030713019433	0.0225275135723126
25	0.943833969462805	-0.0333863418576335	-0.042139274102431	-0.0246282851953511
26	0.943833975428293	-7.72503795177671e-05	-0.00884250827811924	0.00868801938935393
27	0.94383625425721	0.00150957041324322	-0.0072557894798292	0.0102746983467044
28	0.943858700359478	-0.00473774370736471	-0.0135024468695459	0.00402768743876306
29	0.943864174122833	-0.00233959800395813	-0.0111046341651126	0.00642579765716068
30	0.943866175435448	0.0014146692757669	-0.00735068575840574	0.0101798069327152
31	0.943869061808078	-0.00169891290316462	-0.0104640209650748	0.0070664562124425
32	0.943889878860459	0.00456256581740279	-0.00420286615005312	0.0133272967169482
33	0.943893642868351	-0.00194008887004423	-0.0107051707104719	0.00682529108273904
34	0.943893656274628	0.000115788808944096	-0.00864948385562578	0.00888104368144033
35	0.943895574587817	-0.00138503381612757	-0.0101501744771528	0.00738031966837285
36	0.943896063531403	0.0006992384846311	-0.00806607483846127	0.00946444436299884
37	0.943919811501063	0.00487317583294866	-0.0038922543094584	0.0136378571823908
38	0.943923494985793	0.00191922861708456	-0.00684615043863157	0.0106843127657895
39	0.943969174310713	-0.00675864818448546	-0.0155229924677311	0.00200673458319028
40	0.94398255317951	-0.00365772188337868	-0.0124225874901145	0.00510770576029266
