PC	r2	rho	lc	up
1	0.0368149365241654	0.191872187990249	0.165030620554546	0.218429748884169
2	0.0617024883278042	0.157757885261898	0.130609740511864	0.184669629521327
3	0.0631669114797949	0.0382677875928127	0.0105596959326937	0.0659171584916177
4	0.0655228511426158	0.0485380252300528	0.0208467803957481	0.0761548563810303
5	0.0830240355381983	0.132292042553946	0.104957633671022	0.159426711049032
6	0.0831243019889658	-0.0100133117851757	-0.0377221344780925	0.017710897006529
7	0.0831403510160494	0.00400613855515541	-0.0237157879408118	0.0317219088430191
8	0.0835594117699189	-0.0204709609357266	-0.048162924259973	0.00725244731814224
9	0.0835798389791527	-0.00451964756258973	-0.0322349020488968	0.023202552207522
10	0.0835803107673872	-0.000686856253847964	-0.0284056083557329	0.0270329513521829
11	0.0840287961193301	-0.0211774674235137	-0.0488680735919009	0.00654566796452803
12	0.0840490665565675	-0.00450227388579807	-0.0322175460620083	0.0232199168773967
13	0.0842106096913564	-0.0127099480791614	-0.040415002359489	0.0150146346594768
14	0.0842112857870796	0.000822249487689379	-0.0268976564894711	0.0285408918997863
15	0.0842688918324924	0.00758986769539545	-0.0201336610613897	0.0353017336342106
16	0.0843226195219723	0.00732991814738986	-0.0203935183317701	0.0350420912111865
17	0.0843227379718571	-0.000344168166157463	-0.0280631933616194	0.0273753859187955
18	0.0845326511977022	0.0144883796134771	-0.0132362290783078	0.042190728415756
19	0.0868130112199131	0.0477531178426501	0.0200603784967642	0.075372641305295
20	0.0872007709273542	-0.0196916079485063	-0.0473850363422402	0.00803206917672449
21	0.0872162243330307	0.00393109358860494	-0.0237907917468863	0.0316469380335287
22	0.0872379930397344	-0.00466570733904491	-0.0323808124461434	0.023056567490411
23	0.0882787932672419	-0.0322614362261126	-0.0599271384526204	-0.00454620881682414
24	0.0882808651292116	-0.00143941486036846	-0.029157544408196	0.0262809266581808
25	0.0887234489168793	-0.0210376958820108	-0.0487285727332466	0.00668549568624597
26	0.0890690811710803	0.0185911697269667	-0.00913282965247736	0.0462866095807123
27	0.089159186494025	-0.00949237586316059	-0.0372018801531028	0.0182317142220666
28	0.0892027022684479	0.00659664303545082	-0.0211265129589605	0.0343096622879184
29	0.0894251362482072	-0.0149142281181203	-0.0426159031195184	0.0128103607580037
30	0.089681688326875	-0.0160172383998042	-0.0437171215081134	0.0117072523835581
31	0.0898756198291417	-0.0139259421699865	-0.0416291655142362	0.013798677278832
32	0.0902742967712047	-0.0199668863677596	-0.0476598011153755	0.00775669963814089
33	0.0902810765263282	0.00260380422059116	-0.0251173015571007	0.0303209087115343
34	0.0902934517589033	-0.00351783981119702	-0.03123408703298	0.0242038132729044
35	0.0906667939445032	-0.0193220735691705	-0.0470161848935138	0.00840171926416388
36	0.0906673025234359	-0.000713133736863348	-0.0284318646292724	0.027006693040724
37	0.0906673053583086	-5.32422774461757e-05	-0.0277724942108187	0.0276660914743135
38	0.0908686333381704	-0.0141890237101729	-0.0418918401639803	0.0135355928909498
39	0.0912740962822121	0.0201360978460041	-0.0075874300628608	0.0478286947795985
40	0.0913559632474854	0.00904804061902866	-0.0186759363256481	0.03675811441063
