PC	r2	rho	lc	up
1	0.5953788926545	0.771607991569877	0.768037230491539	0.775130776530195
2	0.682973441455752	0.2959637554159	0.287945479813643	0.303940536635081
3	0.683731681533701	0.0275361746510329	0.0187754424402747	0.0362926788694234
4	0.72254097285358	-0.197000750866737	-0.205411317972633	-0.188561087396585
5	0.734849612527346	-0.110944306198329	-0.119593270876138	-0.102278503669176
6	0.735091456309603	0.0155513226687336	0.00678698392629284	0.0243132723774357
7	0.738519562201542	-0.0585500236968724	-0.0672807586664141	-0.0498103227876831
8	0.7394383815329	-0.0303120175054388	-0.0390669015957428	-0.0215524799588429
9	0.739698354948791	0.0161237193794771	0.00735949560105294	0.0248854662360407
10	0.740868118927855	0.034201803152741	0.0254441671183476	0.0429541898954027
11	0.740887147231038	-0.00436215000833902	-0.0131269119817024	0.00440328223894113
12	0.740924154893652	0.00608340049954763	-0.00268200639807578	0.0148478726582544
13	0.740959963887304	0.00598408251875972	-0.00278132725363126	0.0147485728117387
14	0.741070620045103	-0.0105193346220236	-0.019282820540535	-0.00175423248454019
15	0.74108755873698	-0.00411565342004949	-0.0128804526464875	0.00464977820575523
16	0.741486435857035	0.0199719157256461	0.011208614009617	0.0287321497870691
17	0.741637911130745	-0.0123075073896467	-0.0210704982208901	-0.00354262567692771
18	0.741639660372328	0.00132258060913384	-0.00744276955920765	0.0100877275504885
19	0.741756610336221	0.0108143443921068	0.00204927475801416	0.0195777524915873
20	0.741907249118474	0.012273499366617	0.00350861293877325	0.0210365001362801
21	0.74191133508473	-0.00202136098496502	-0.0107864337595344	0.00674402239006194
22	0.741923176084882	-0.00344107651656067	-0.0122059722467531	0.00532434796216325
23	0.741976115615104	0.00727595858973115	-0.00148940028385051	0.0160401995008673
24	0.741979132587361	0.00173693738925066	-0.00702843350268364	0.0105020413847085
25	0.742165073863866	0.0136360106083326	0.00487132895927038	0.0223985973416413
26	0.742450006917393	-0.0168799544660509	-0.0256414245172982	-0.00811589138502401
27	0.742457033668514	-0.00265080686105886	-0.0114158055006113	0.00611459909782389
28	0.742554648039022	-0.0098799950605407	-0.0186436443927348	-0.00111482771943248
29	0.74257476479737	0.00448517421315699	-0.00428025794581234	0.0132499171954566
30	0.742736555720177	0.012719705146322	0.00395488219631542	0.0214825739064234
31	0.742741968664306	0.00232656440089104	-0.00643883079190964	0.0110916020964342
32	0.742762719955544	0.00455535526311854	-0.00421007672661642	0.0133200872928456
33	0.74277293179949	0.00319559056022835	-0.00556982933781526	0.0119605194297928
34	0.742869118302827	-0.00980747715664407	-0.0185711445719137	-0.00104230287230078
35	0.742972766985841	0.010180811684629	0.00141567412981025	0.0189443850210923
36	0.742999376628156	-0.00515844945536069	-0.0139230838067898	0.00360697752078403
37	0.743000180280727	-0.000896475423808422	-0.00966166339000838	0.00786885029442729
38	0.743055755400254	0.00745487299157036	-0.00131047652615507	0.0162190770593908
39	0.743105672915695	0.00706524214832623	-0.00170012702439072	0.0158295257322288
40	0.743105755544984	-0.000287459948862457	-0.00905270102515324	0.00847782529843475
