PC	r2	rho	lc	up
1	0.278050743163493	0.527305170810503	0.521503981935961	0.533057611938973
2	0.280225574567557	-0.0466350809890171	-0.0546162495123017	-0.0386479538503256
3	0.577663854091611	-0.545379017634532	-0.550976174230808	-0.539732796322382
4	0.59818346861015	0.143246689666031	0.135400336170501	0.151075076846398
5	0.669021687110173	-0.266154507793076	-0.273573441322183	-0.258703907386825
6	0.692486620424934	0.153182685828878	0.145359303808627	0.160986913108323
7	0.700867744925403	0.0915484818922583	0.0836081786274804	0.0994771606573529
8	0.701217442152222	0.0187001931647641	0.0107002455142094	0.0266977471010467
9	0.703371813195191	-0.0464151942110917	-0.0543965404266174	-0.0384279173537353
10	0.70489294262683	-0.0390016832492683	-0.0469885680787344	-0.0310098118675261
11	0.704918835803024	-0.00508854467445756	-0.0130895604505117	0.00291312267065437
12	0.70669139909772	-0.0421018253973129	-0.0500865010002033	-0.0341117682295189
13	0.706765257689136	-0.00859410686039784	-0.0165945144529965	-0.000592598877434576
14	0.706773671823695	-0.00290072124594847	-0.0109020169409898	0.00510094588205937
15	0.706778927301345	-0.0022924821827531	-0.0102938420923241	0.0057091712766198
16	0.706972315910829	-0.0139064142382923	-0.0219055254817295	-0.00590552262891793
17	0.707073249355002	-0.0100465651116126	-0.018046663108724	-0.00204518078605454
18	0.707226789707117	-0.0123911181213694	-0.0203906451606352	-0.00439000464842985
19	0.707378378352631	-0.0123121338747469	-0.020311681580012	-0.00431100984507754
20	0.708139486842068	0.0275881897856567	0.0195909657232435	0.03558188388095
21	0.708139870379803	-0.000619300336460963	-0.00862080635096166	0.00738228497914756
22	0.708141903378639	-0.00142583657073513	-0.00942727774957377	0.00657578718548397
23	0.70817536138868	-0.00578428584461597	-0.0137851965547008	0.002217365515971
24	0.708190454731734	0.00388501315553341	-0.00411666354928768	0.0118861923936208
25	0.708190502377192	0.000218286978516156	-0.00778327534973177	0.00821982135521293
26	0.708217581126477	-0.00520372790130685	-0.0132047268181599	0.00279793733259414
27	0.708320172179793	-0.0101287175795905	-0.0181287970572015	-0.00212734125715639
28	0.708333590592874	-0.00366311035608857	-0.011664317202181	0.00433856554339526
29	0.708355024528382	-0.00462967503862364	-0.0126307558714134	0.00337199860933175
30	0.708574175752736	0.0148037515996873	0.00680300870235265	0.0228025992984792
31	0.708660745767104	-0.00930431561484987	-0.0173045760413113	-0.00130286387796243
32	0.70874628942793	-0.00924898237519227	-0.0172492545574146	-0.00124752596611211
33	0.708746305291007	0.000125952768949498	-0.0078756039019351	0.00812749331163717
34	0.708786716912812	0.00635700495096284	-0.00164462743818253	0.0143578233612875
35	0.708858241325824	-0.00845720936002027	-0.0164576443922204	-0.000455691463298393
36	0.708866484466768	0.00287109317289624	-0.00513057342646724	0.0108723921330603
37	0.708874923578321	-0.00290500693251803	-0.0109063021540981	0.00509666027079499
38	0.708879435902881	0.00212423023401739	-0.00587741839895279	0.010125606861459
39	0.708946355584435	0.00818044008592677	0.000178903062524247	0.0161809296776346
40	0.708946356485523	3.00126163207584e-05	-0.00797153803173884	0.00803155942127792
