PC	r2	rho	lc	up
1	0.191337531627976	0.437421457667518	0.430928178722516	0.443869441557045
2	0.194806769931352	-0.0589002347052452	-0.0668702679431894	-0.0509226854817504
3	0.525062292813251	-0.574678620678995	-0.580013084233272	-0.569294871362943
4	0.562224067720985	0.192773894316591	0.185057795327917	0.200466225959569
5	0.823879668590679	-0.511522831720268	-0.517406648047806	-0.505590652821246
6	0.855568088345414	0.178012424234198	0.170253380173802	0.185749396155471
7	0.94813753515186	0.304252274952806	0.29697370555895	0.311495491213339
8	0.948253180961442	0.0107538771451406	0.00275256526325833	0.0187538121569778
9	0.948348627037932	0.00976966406275828	0.00176825355774355	0.0177698236859425
10	0.948463072916873	-0.0106979628056252	-0.0186979109930973	-0.00269664490544387
11	0.948473523433087	0.00323271121883073	-0.00476896087214747	0.0112339693668716
12	0.948473588572715	0.000255220223542197	-0.00774634432942491	0.00825675209567301
13	0.948475312691521	0.00131305725125018	-0.00668856175578301	0.00931450812216434
14	0.94850035013971	0.00500373930942621	-0.00299792945438116	0.0130047673626364
15	0.948506950374296	-0.00256909024562023	-0.0105704216863397	0.00543257016381458
16	0.948555272196791	-0.00695138062190212	-0.0149520976928684	0.00105022652731447
17	0.948564557061544	-0.00304710705887092	-0.0110483864155173	0.00495456247488414
18	0.948570129018675	-0.00236047750263553	-0.0103618305275279	0.00564117777868846
19	0.948587993996341	-0.00422669733799092	-0.0122278325248851	0.00377497906598732
20	0.948752962285312	0.0128439939558291	0.00484294294028801	0.0208434005748411
21	0.94875811636117	-0.00227025226592794	-0.010271614410281	0.00573140058174039
22	0.948759840047321	0.00131288749995275	-0.00668873149977872	0.00931433838530167
23	0.948764957527702	-0.00226217883326257	-0.0102635417872836	0.00573947379029011
24	0.948799920844679	0.00591297524115526	-0.00208867231382881	0.013913865668707
25	0.94880023713607	0.000562405123130458	-0.007439177087715	0.00856391531826773
26	0.948801241754555	-0.00100231562232073	-0.00900379214492712	0.00699928924623544
27	0.948891838391441	-0.00951822428037931	-0.0175184388004156	-0.00151679106628369
28	0.949021014916922	-0.0113655812336071	-0.0193653688370672	-0.00336433846040827
29	0.949038209112549	-0.00414658095934905	-0.0121477266427964	0.0038550956828544
30	0.949289077852942	0.0158388321283651	0.00783827678012451	0.0238373598298211
31	0.949620857947966	-0.0182148494143361	-0.0262125777433451	-0.0102147894555933
32	0.949651972114372	-0.00557800962823748	-0.0135789522964331	0.0024236472794383
33	0.949697943571213	0.00678022933856117	-0.00122138565817868	0.0147809761697987
34	0.949719030467251	0.00459203767716934	-0.00340963633822308	0.0125931236965365
35	0.94971910282678	0.000269001993998841	-0.00773256338353777	0.00827053292594982
36	0.949742984829127	0.00488692583943419	-0.00311474469006575	0.0128879706151534
37	0.949745092564978	0.00145181521164555	-0.00654980960970271	0.00945325412908036
38	0.949745250537799	-0.000397447448097187	-0.00839896947145079	0.00760412546822093
39	0.94975434361878	0.00301546810013731	-0.00498620094270348	0.0110167510171126
40	0.949757789881414	0.00185640756230125	-0.00614523245353015	0.00985780986677235
