PC	r2	rho	lc	up
1	0.446001678797492	0.667833571181842	0.652187491170906	0.682910903247819
2	0.657284687137545	0.459655298808728	0.437510466690399	0.481242921728696
3	0.6662751859429	0.0948182596584238	0.0672757873605338	0.122216331991315
4	0.728742929397054	0.249935484228456	0.223766453103634	0.275744410252189
5	0.822431604037476	0.306086062402918	0.280748779475612	0.330997014719829
6	0.82243821688711	0.0025715541139008	-0.0251495315075799	0.0302886880069703
7	0.822463098998979	0.00498824469874677	-0.0227341916930249	0.0327030157536973
8	0.823784227986899	-0.0363472953392953	-0.0640021047748829	-0.00863670408176471
9	0.823858680970418	0.0086286132775452	-0.0190952468267038	0.0363392146194725
10	0.823897855282213	0.00625897146494339	-0.0214640453448765	0.0339723703746513
11	0.82400568193572	0.0103839769310346	-0.0173403071633404	0.0380923054962935
12	0.824030770173474	0.00500881872182213	-0.0227136277800868	0.0327235682727982
13	0.824033713554505	0.00171566096513021	-0.0260048686671213	0.0294335541173628
14	0.824283983109986	-0.0158199447435303	-0.0435201533078494	0.0119045685413584
15	0.824284011041321	0.000167123583004204	-0.0275522969754044	0.0278862873195349
16	0.824287711247159	0.00192360607946536	-0.0257970623667897	0.0296413184957933
17	0.824339341324771	0.00718541940358079	-0.0205379641612809	0.0348977615718941
18	0.824339611230345	0.000519499563337309	-0.0272001850447776	0.0282383858471296
19	0.824353275630675	-0.00369651383459439	-0.0314125880727007	0.0240252408267778
20	0.824369179333626	0.00398794888996366	-0.0237339676580355	0.0317037371809138
21	0.824398998503538	-0.00546068804880751	-0.0331749593953324	0.0222619745874831
22	0.824428084626149	-0.00539317421430869	-0.0331075177278292	0.0223294568483857
23	0.824530768402038	-0.0101332965441176	-0.0378419601197008	0.0175909374569541
24	0.82454902673749	-0.00427300919307314	-0.0319885132413114	0.0234490611472144
25	0.824559853605797	-0.0032904395103411	-0.0310069043333335	0.0244310817368868
26	0.824584526874259	-0.00496719333361547	-0.0326819863671976	0.0227552326891705
27	0.824662191964377	-0.0088128096861424	-0.0365231805474286	0.0189111029309427
28	0.824831683334522	0.0130188634361547	-0.0147057363982728	0.0407234603318751
29	0.824848135711798	-0.00405617413684929	-0.0317718948078456	0.0236657796291039
30	0.824866821698356	-0.00432270137374463	-0.0320381554117422	0.0233993953149622
31	0.824963047646092	0.00980944536343748	-0.0179147187647583	0.0375185365858673
32	0.825111349233862	0.0121779512031258	-0.0155465896900152	0.0398837807877904
33	0.825264989337047	0.0123951859794002	-0.0153293738967379	0.0401007008694561
34	0.825358355211322	0.00966262884116952	-0.0180615016949096	0.0373719120230234
35	0.825515301328504	0.0125277862373596	-0.0151967839398305	0.0402331077540681
36	0.825574742802465	0.00770985643381273	-0.0200137136534165	0.0354215793465172
37	0.825762919755969	0.0137177864555635	-0.0140068325263431	0.0414213290264236
38	0.825828685144125	-0.00810962036450411	-0.0358208610088427	0.0196140816637075
39	0.825883446750968	-0.00740015511250915	-0.0351122455616361	0.0203233066688669
40	0.8258834725073	0.000160505352213211	-0.0275589101810755	0.0278796742339802
