PC	r2	rho	lc	up
1	0.214284923993744	0.4629091962726	0.455994138297412	0.469768365029971
2	0.353577590439407	0.37321932438838	0.365650236203818	0.380739051537507
3	0.35359820612126	0.00454045046848896	-0.00422498156440922	0.0133051848315034
4	0.378823217348866	0.158823837631094	0.150267766438744	0.167356119565735
5	0.426309479684466	-0.217913439275003	-0.226246556672136	-0.209548427301949
6	0.426656469986864	-0.0186276853453218	-0.0273884773345162	-0.00986403202467215
7	0.426757527822165	0.0100527568009213	0.00128760637240159	0.0188163626819193
8	0.426778738039238	0.00460546448791158	-0.00415996732815392	0.0133701886446852
9	0.426923762856786	-0.0120426310087511	-0.0208056987110091	-0.00327771310774448
10	0.426982149095875	0.00764109134719083	-0.00112424783667727	0.0164052564717874
11	0.427017148026391	0.0059159858708447	-0.0028494257726743	0.0146804884975511
12	0.427033293075541	-0.00401809179994805	-0.012782905476724	0.00474733928564889
13	0.42704392543365	-0.00326072999378508	-0.0120256501728075	0.00550469122270955
14	0.427082852965015	-0.00623919732321504	-0.0150036406869881	0.0025262047164418
15	0.427094055415832	-0.0033470015490079	-0.0121119101036805	0.00541842129916431
16	0.427094714932628	-0.000812105290910943	-0.00957730100268504	0.00795321520863784
17	0.427219971849366	0.0111918352739241	0.00242680945641001	0.0199551415727579
18	0.42724836350434	0.00532838176416163	-0.00343704264782908	0.0140929874418425
19	0.4272582676177	0.00314707173404282	-0.00561834713362124	0.0119120070283911
20	0.427623540739101	0.01911211924	0.010348588978236	0.0278727138118553
21	0.427660552584585	-0.0060837418989457	-0.0148482139950189	0.00268166498849762
22	0.427663369044333	0.00167821295622144	-0.00708715518172576	0.0104433232211921
23	0.427704800680146	-0.00643673482615819	-0.0152011410686942	0.00232866044215753
24	0.427710809720084	0.00245133149487671	-0.00631406805881271	0.0112163543799624
25	0.427879771859681	0.0129985320650855	0.00423375055380096	0.0217613165632567
26	0.428300393737647	-0.020509070681961	-0.0292690729423727	-0.0117459183293142
27	0.428717590160892	-0.020425384133235	-0.0291854228397294	-0.0116622081775963
28	0.428720636336161	0.0017453396181172	-0.00702003166291105	0.0105104427115968
29	0.428784432114554	-0.00798723141235035	-0.0167513225350997	0.000778086947705851
30	0.428785674628447	-0.00111467060835797	-0.00987983796460702	0.00765066802763177
31	0.428798772700966	-0.00361911882466651	-0.012383989859198	0.00514630831530164
32	0.42889337820144	-0.00972653300748754	-0.0184902204981581	-0.00096135108203791
33	0.42890861012524	-0.003902817913683	-0.0126676484492378	0.00486261231857526
34	0.428938416395873	-0.00545951184230435	-0.0142240950476186	0.00330591024496978
35	0.428938550136762	-0.000365699811570269	-0.00913093442880798	0.00839959099898399
36	0.428957304895511	-0.00433068477837669	-0.0130954515663807	0.00443474744888025
37	0.429012063987169	0.0073999343969249	-0.00136541805337698	0.0161641498377728
38	0.429018943348667	-0.00262284894454483	-0.01138785102431	0.00614255615863514
39	0.429028129558633	-0.00303087260765261	-0.0117958231211587	0.00573454362455722
40	0.429165389747827	0.0117158102676209	0.00295084941070585	0.0204789711237051
