q	pval	rep	L	contrast	phenotype	covar	pc
-0.143627233580891	0.88579483433351	B2	316228	Long	StandingHeight_Normalized_50	no-FGr	40.
-62.500005153074	0	B2	1e+06	Lat	BMI_Normalized_21001	no-FGr	0.
-0.23648990588176	0.813052539112395	B2	1e+06	Lat	BMI_Normalized_21001	no-FGr	40.
-11.6539041102159	2.19182077135876e-31	B2	1e+06	Long	BMI_Normalized_21001	no-FGr	0.
-0.849732304168464	0.395473933967973	B2	1e+06	Long	BMI_Normalized_21001	no-FGr	40.
53.3940756428959	0	B2	1e+06	Lat	PlateletCount_Normalized_30080	no-FGr	0.
0.838234943471437	0.401898765363903	B2	1e+06	Lat	PlateletCount_Normalized_30080	no-FGr	40.
-4.51474088782025	6.33942274424989e-06	B2	1e+06	Long	PlateletCount_Normalized_30080	no-FGr	0.
0.325809459990235	0.744568520910183	B2	1e+06	Long	PlateletCount_Normalized_30080	no-FGr	40.
58.5280900684378	0	B2	1e+06	Lat	Triglycerides_Normalized_30870	no-FGr	0.
-1.51612849963624	0.129486863154632	B2	1e+06	Lat	Triglycerides_Normalized_30870	no-FGr	40.
3.40643415925002	0.000658174232897561	B2	1e+06	Long	Triglycerides_Normalized_30870	no-FGr	0.
-0.987486489803623	0.323404202825272	B2	1e+06	Long	Triglycerides_Normalized_30870	no-FGr	40.
35.4720041453634	1.32847707953823e-275	B2	1e+06	Lat	StandingHeight_Normalized_50	no-FGr	0.
0.574331554945558	0.565743459869401	B2	1e+06	Lat	StandingHeight_Normalized_50	no-FGr	40.
-53.9263923895848	0	B2	1e+06	Long	StandingHeight_Normalized_50	no-FGr	0.
-0.143627233580891	0.88579483433351	B2	1e+06	Long	StandingHeight_Normalized_50	no-FGr	40.
-23.2948191817429	5.00308173207638e-120	B2	1000	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.263148567361999	0.792436071299381	B2	1000	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-10.0480520123685	9.3701296674275e-24	B2	1000	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.849678882406799	0.3955036422848	B2	1000	Long	BMI_Normalized_21001	FGr-LOCO	40.
42.4159035904704	0	B2	1000	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.882057105370526	0.3777459269329	B2	1000	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
3.55802436086733	0.000373654666507942	B2	1000	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.320243086923908	0.748784062992814	B2	1000	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
41.8273432315074	0	B2	1000	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.51592371082002	0.129538644002942	B2	1000	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
6.12444017716596	9.10029962865905e-10	B2	1000	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-0.987767161903684	0.323266693414331	B2	1000	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
15.4172689486723	1.25291852850645e-53	B2	1000	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.513297969347573	0.60774290422512	B2	1000	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
-32.700002381978	1.56163655197918e-234	B2	1000	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.14341867001794	0.88595953885337	B2	1000	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
-17.3018782855334	4.55299673942855e-67	B2	3162	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.294813741127951	0.768136168835917	B2	3162	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-8.23674239417394	1.76962948136451e-16	B2	3162	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.850822918313252	0.394867728564857	B2	3162	Long	BMI_Normalized_21001	FGr-LOCO	40.
28.0394568371421	5.37081292492367e-173	B2	3162	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.842293431818882	0.399623726650454	B2	3162	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
2.98679515280766	0.00281918555746068	B2	3162	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.325961768248511	0.744453281198087	B2	3162	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
30.8505265098852	5.51128800007175e-209	B2	3162	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.53891868609839	0.12382414870049	B2	3162	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
2.94407523572259	0.00323921245786785	B2	3162	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.03289216914498	0.301654363842594	B2	3162	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
-11.2894861481841	1.47898779596472e-29	B2	3162	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.573997126335732	0.565969745879924	B2	3162	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
-16.4882891683367	4.45382822591985e-61	B2	3162	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.114534361787666	0.908814208845493	B2	3162	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
-7.3906142260198	1.46152082695701e-13	B2	10000	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.29826913534122	0.765497759183155	B2	10000	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-9.23817167638735	2.50744960051218e-20	B2	10000	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.849022373133412	0.395868843040152	B2	10000	Long	BMI_Normalized_21001	FGr-LOCO	40.
18.55504355484	7.42471847778929e-77	B2	10000	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.835700996772301	0.403323134384543	B2	10000	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
5.41394715706486	6.16503670666934e-08	B2	10000	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.404839412739218	0.685595555972518	B2	10000	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
27.7771523718024	8.1912933367804e-170	B2	10000	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.51500903936738	0.12977011497111	B2	10000	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
5.85525366265171	4.76282497362474e-09	B2	10000	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-0.998081700901446	0.318239742728967	B2	10000	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
-19.4709654572085	1.93588310929045e-84	B2	10000	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.536187920199579	0.5918286812627	B2	10000	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
-9.8959802124473	4.33344163547994e-23	B2	10000	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.135960137181454	0.89185279419227	B2	10000	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
-5.88922428751373	3.88012554352388e-09	B2	31623	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.287232525423099	0.773934283422155	B2	31623	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-10.2783387161887	8.82353345086884e-25	B2	31623	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.848783059366907	0.396002018333743	B2	31623	Long	BMI_Normalized_21001	FGr-LOCO	40.
