PC	r2	rho	lc	up
1	0.265580971032975	-0.515345487059871	-0.520416562379882	-0.510238063238414
2	0.26648836253814	0.0301229387260524	0.0231982429467589	0.0370447442136354
3	0.294501902175285	0.167372454125348	0.160629215971953	0.174100068597919
4	0.584457621864322	-0.538475366500338	-0.543377354207835	-0.533536659365941
5	0.824331668289408	-0.489769381352307	-0.49501888696288	-0.48448412206012
6	0.833380801326547	0.0951269449754909	0.0882555836670378	0.101989253244074
7	0.837718399775501	0.0658604482412323	0.0589578174212652	0.0727567814556657
8	0.929790020859156	-0.303433066003189	-0.309711389175637	-0.297128284954037
9	0.945888822830481	0.126881055360205	0.120057074659855	0.133693046944027
10	0.945988115113444	-0.00996455716868861	-0.0168929288510375	-0.00303522861520231
11	0.945989097430151	0.000991114992485769	-0.00593846392805231	0.00792059872940925
12	0.946004644525157	-0.00394296365421598	-0.0108722047292196	0.00298665608529146
13	0.946027417411374	0.00477209580952953	-0.00215751367138959	0.0117012470031314
14	0.946034325226914	-0.00262828320324077	-0.00955764726718184	0.00430133327138427
15	0.94603850025339	-0.00204328626075648	-0.00897269735141602	0.00488632106016141
16	0.946039548228469	0.00102370195554639	-0.00590587807481475	0.00795318367274838
17	0.946041212025254	-0.00128988975731366	-0.00821935442527816	0.00563969878758419
18	0.946073531764218	-0.00568504282876789	-0.0126140840357967	0.00124454433506017
19	0.946083196729692	-0.00310884737497575	-0.0100381692592868	0.00382077307081753
20	0.94608554554817	-0.00153257720519969	-0.00846202547339864	0.00539701824676685
21	0.946088572312545	0.00173975918914634	-0.00518984151352058	0.00866919281106998
22	0.946156434222772	0.00823782754976396	0.00130836410151429	0.0151664999154749
23	0.946156479062812	0.000211749437783014	-0.00671779855476725	0.00714127709455395
24	0.946185941698238	0.00542796766043746	-0.00150162695607218	0.0123570410065881
25	0.946220350498681	0.00586589785211006	-0.00106368351980925	0.0127949159001948
26	0.946220481881342	0.000362457747531752	-0.00656709688216532	0.00729197756787958
27	0.94623764221768	-0.00414251679863144	-0.0110717371117071	0.00278710134249307
28	0.946317772107568	-0.00895152790544183	-0.0158800810000991	-0.00202211520180367
29	0.946593535727582	0.0166061305603512	0.00967770606587984	0.0235329606916703
30	0.9467826876415	-0.0137532436598182	-0.0206808108388989	-0.00682435591033335
31	0.946814807021197	-0.00566739926728915	-0.012596442709356	0.00126218843730604
32	0.946825305193176	0.00324009723342032	-0.00368952374051001	0.0101694070414072
33	0.946844282928829	-0.00435635414963486	-0.0112855516021463	0.00257326166610993
34	0.946942163354347	0.00989345920219112	0.002964124278613	0.0168218440806478
35	0.946945329509285	-0.00177937049862839	-0.00870880125258132	0.00515023114018371
36	0.947084754758724	-0.0118078450088675	-0.0187358501223975	-0.00487870606345473
37	0.94714976396922	0.00806282488831414	0.00113335007510464	0.0149915254223658
38	0.947154897704662	0.00226577826297397	-0.00466383309827329	0.0091951720267968
39	0.947171078228743	0.00402249254342277	-0.00290712662522088	0.0109517254102103
40	0.947176771709574	-0.00238610519169639	-0.00931548929909365	0.00454350806877467
