PC	r2	rho	lc	up
1	0.0397595980298823	-0.19939808933358	-0.207800164897543	-0.190966592441015
2	0.0723501254642341	-0.180528465747029	-0.188994668317625	-0.172035427218587
3	0.0727926803622574	-0.0210369887347098	-0.0297967582547337	-0.0122739881077317
4	0.0739341835834932	-0.0337861390796474	-0.0425388053356532	-0.0250282871813162
5	0.0874653244133597	0.116323438133276	0.107667953098533	0.12496129078353
6	0.0878428590665406	0.0194302540058589	0.0106668067975909	0.0281907166941859
7	0.0879083111348447	0.00809024467506413	-0.000675067082095609	0.0168543133689983
8	0.0879680190408922	0.00772708488926723	-0.00103824931733513	0.0164912318251965
9	0.0881911639471756	-0.0149380326068505	-0.023700193289176	-0.00617357706304781
10	0.0882548040469154	0.00797747371988359	-0.000787845255970216	0.0167415669575081
11	0.0882595934213447	0.00218846583061911	-0.00657692421714185	0.0109535196009832
12	0.0885313018367612	0.0164835798520299	0.00771943129201888	0.0252451962382203
13	0.0885395146010782	0.00286579266269965	-0.0058996194184114	0.0116307643905805
14	0.088539589613981	0.000273886749359438	-0.00849139752189091	0.00903912893525665
15	0.0885977666652591	0.0076273862961719	-0.00113795366895998	0.0163915543075781
16	0.0889434447788125	0.0185924205762094	0.0098287584580941	0.0273532267760138
17	0.0891286049541278	-0.0136073615794797	-0.0223699573533932	-0.00484267528956356
18	0.0891489958837387	0.00451563175473399	-0.00424980034139548	0.0132803699943813
19	0.0891604346321066	-0.00338211805678167	-0.0121470218424492	0.00538330541819438
20	0.0892245909486417	-0.00800976234880547	-0.0167738485818413	0.000755554582969749
21	0.089282203078327	0.00759026810951115	-0.00117507395502544	0.016354443922901
22	0.0893689312944593	-0.00931278886222894	-0.0180765771744131	-0.000547569673781909
23	0.0893876141506253	0.00432236187205921	-0.00444307034699861	0.0130871299306876
24	0.0894220592103481	-0.00586898926533373	-0.0146335003567082	0.00289642362212115
25	0.0894288766829516	-0.00261102154055854	-0.011376025071558	0.00615438319649774
26	0.0894470889195438	0.00426757968874205	-0.00449785244604546	0.0130323560804483
27	0.0894633419655846	0.00403150507936432	-0.00473392609039689	0.0127963167793241
28	0.0895194847743661	-0.00749285584939367	-0.0162570520233241	0.00127249160989843
29	0.0895396159884051	-0.00448677951025234	-0.0132515222429913	0.00427865264581093
30	0.0896670066801661	0.0112867444951828	0.00252173008716287	0.020050024806326
31	0.08966767712227	0.000818802075491263	-0.00794651884284404	0.00958399717702801
32	0.0897108504447944	-0.00657064263049131	-0.0153350233201457	0.00219474765856517
33	0.0897707939989688	0.00774232560938674	-0.00102300770156444	0.0165064693082006
34	0.0897709812008169	0.000432668671930471	-0.00833262681522281	0.00919789767535701
35	0.0898301741593514	0.00769369349113502	-0.0010716426635435	0.0164578475051377
36	0.0898654072188197	-0.00593574047236453	-0.014700239529468	0.00282967063671802
37	0.0900472992657313	0.013486737408054	0.00472203173610926	0.0222493710888664
38	0.0900538140707201	-0.00255241363461658	-0.0113174243206866	0.00621298925201696
39	0.0901654593476789	0.0105662316464283	0.00180113457392301	0.0193297052961814
40	0.090246860812616	0.00902227401157486	0.000257030452174184	0.0177861313238827
