q	p	q_NoSign	p_NoSign	phenotype	covar	pc
1.64853177180901	0.00540416233637454	84.7023027940714	0.0167398658969403	BodyWeight_Normalized_21002	TRUE	40
-1.43254556291047	0.0327615225824315	-35.5531306178712	0.176394130587478	Triglycerides_Normalized_30870	TRUE	40
0.528197941975429	0.175891453949	25.8290286938611	0.149624590370791	BirthWeight_Normalized_20022	TRUE	40
-0.57890503897096	0.375211069087453	-17.0118855209661	0.525731487115856	EosinophillPercentage_Normalized_30210	TRUE	40
-0.147952058772818	0.79919429308731	-20.2663075325918	0.551335839837963	BMI_Normalized_21001	TRUE	40
2.65846732569364	0.000107538708166163	118.611722945731	0.000701870328641219	StandingHeight_Normalized_50	TRUE	40
-0.542615689680273	0.165969846814522	-43.6800656481481	0.0721107900209806	SystolicBloodPressure_Normalized_4080	TRUE	40
0.337823866140561	0.651359055387495	15.4580354037567	0.568543723954464	PlateletCount_Normalized_30080	TRUE	40
-0.392598489523255	0.432311455826951	-20.5011556514241	0.328960860796431	AlkalinePhosphatase_Normalized_30610	TRUE	40
-0.760892300013919	0.224388795107508	-22.7153873403588	0.230651577164932	LDL_Normalized_30780	TRUE	40
-2.95088211493493	0.00175924611117895	-63.0795254988306	0.0308733585170064	TotalProtein_Normalized_30860	TRUE	40
0.303542454281733	0.674938261049523	-26.3853968062853	0.290134230722645	MeanCorpuscularVolume_Normalized_30040	TRUE	40
-0.446853926098299	0.418283907224358	-15.5747854300073	0.508156491465797	HbA1c_Normalized_30750	TRUE	40
0.290921472344942	0.473703885450208	18.7694487720764	0.506171606381379	WaistCircumference_Normalized_48	TRUE	40
-0.0700749236786975	0.759186189125054	-9.24499397104762	0.428219295788414	AgeOfMenarche_Normalized_2714	TRUE	40
1.6945914470375	0.00693765662936868	83.1295300824718	0.0155407246154976	HipCircumference_Normalized_49	TRUE	40
0.825391592624583	0.02388493330917	48.4732970965096	0.00956222250805661	Glucose_Normalized_30740	TRUE	40
-0.0370946740144102	0.935814504338003	-14.7864420716021	0.351165242326225	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	TRUE	40
-1.03173103351734	0.113533846619655	-26.0434508962321	0.242441024576767	Cholesterol_Normalized_30690	FALSE	0
-0.845800747191141	0.125010131062143	-14.7753702363955	0.527612269338355	AspartateAminotransferase_Normalized_30650	FALSE	0
-1.61533007256931	0.0212780855575352	-73.1074923172452	0.0223402090669907	HDL_Normalized_30760	FALSE	0
0.673938692730939	0.0158129989265259	13.2664155581378	0.240115124511899	BasophillPercentage_Normalized_30220	FALSE	0
1.56682514021656	0.00807804515180317	75.5484481160126	0.0328103260967784	BodyWeight_Normalized_21002	FALSE	0
-1.17120202028438	0.0893176739022509	-29.9185326211929	0.270564603909421	Triglycerides_Normalized_30870	FALSE	0
0.665081599417469	0.0851934231992841	33.0523023295622	0.0592364172986429	BirthWeight_Normalized_20022	FALSE	0
-0.494304789065788	0.442011304114097	-17.864034152989	0.503516570666943	EosinophillPercentage_Normalized_30210	FALSE	0
0.919495414279862	0.142398396043358	34.0804063307769	0.330073050141632	BMI_Normalized_21001	FALSE	0
1.23522467402718	0.0866277061036437	35.5927325236895	0.35003392570947	StandingHeight_Normalized_50	FALSE	0
-0.113320337281514	0.773631063187772	-15.5683360839637	0.522597037363194	SystolicBloodPressure_Normalized_4080	FALSE	0
1.20496700076035	0.100499248968628	63.5872182049733	0.0208766254631859	PlateletCount_Normalized_30080	FALSE	0
-0.0759254632267594	0.880400461361846	1.91304578686787	0.930103344334932	AlkalinePhosphatase_Normalized_30610	FALSE	0
-0.841772414175488	0.182475793582668	-27.4633847009521	0.154746506009911	LDL_Normalized_30780	FALSE	0
-3.00434822530462	0.00161130809921065	-65.7216527893474	0.0255041102744646	TotalProtein_Normalized_30860	FALSE	0
0.846740659018054	0.262440479637017	-0.304647212211733	0.991270940402782	MeanCorpuscularVolume_Normalized_30040	FALSE	0
-0.406609528330116	0.458357626469562	-13.4154325181338	0.565428484258684	HbA1c_Normalized_30750	FALSE	0
0.195125103976418	0.652822451692493	13.5936908700764	0.656400221233273	WaistCircumference_Normalized_48	FALSE	0
0.0776399267875671	0.747449559407628	4.94497823287177	0.690909465200112	AgeOfMenarche_Normalized_2714	FALSE	0
1.05414970203838	0.086560457560682	48.2291087013125	0.141545863428478	HipCircumference_Normalized_49	FALSE	0
0.853381543643715	0.0195142164186477	50.0762941099693	0.00798072685855789	Glucose_Normalized_30740	FALSE	0
0.346294678498465	0.448725472898403	2.50936768071391	0.876190346329991	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	FALSE	0
-0.928861762839458	0.14003678409777	-25.9901476690372	0.231196639230022	Cholesterol_Normalized_30690	FALSE	10
-1.01997147125894	0.0620920798041756	-23.1022905915225	0.284374153587064	AspartateAminotransferase_Normalized_30650	FALSE	10
-1.53664191752584	0.0246152979670574	-71.6700581002886	0.0258945081651918	HDL_Normalized_30760	FALSE	10
0.638549871068541	0.0241320116655718	9.42363273815497	0.408507057790004	BasophillPercentage_Normalized_30220	FALSE	10
1.64693917364428	0.00549307526436316	80.3186008820936	0.0223269056793302	BodyWeight_Normalized_21002	FALSE	10
-1.3471841528169	0.0506870220803465	-37.8752070127241	0.158846278160824	Triglycerides_Normalized_30870	FALSE	10
0.576448390649773	0.13626017347306	29.3530082583385	0.0957649126711286	BirthWeight_Normalized_20022	FALSE	10
-0.648647682731792	0.319511779218968	-21.5574313931017	0.424621903664976	EosinophillPercentage_Normalized_30210	FALSE	10
-0.363741518222804	0.530935547558125	-31.4311208171896	0.356464155239837	BMI_Normalized_21001	FALSE	10
2.84618104040353	4.10196961177326e-05	136.834965334248	0.000103066039165689	StandingHeight_Normalized_50	FALSE	10
-0.477505688412589	0.225942491569313	-40.9008115869143	0.0930432706703718	SystolicBloodPressure_Normalized_4080	FALSE	10
0.420150714759789	0.569981132721421	17.0973071760139	0.531056188064204	PlateletCount_Normalized_30080	FALSE	10
-0.399684897000909	0.422628763928347	-21.0454589513896	0.315447514608497	AlkalinePhosphatase_Normalized_30610	FALSE	10
-0.690084305537652	0.271318980255866	-18.589153701549	0.325394250611698	LDL_Normalized_30780	FALSE	10
-2.96835595853944	0.00176160912966165	-60.1387209562408	0.043087083796165	TotalProtein_Normalized_30860	FALSE	10
0.114325478682319	0.875278735393071	-37.4447529876603	0.13474712883407	MeanCorpuscularVolume_Normalized_30040	FALSE	10
-0.46023052934912	0.402747599447379	-15.3072709128082	0.51348556346921	HbA1c_Normalized_30750	FALSE	10
0.0787529931829797	0.85041944646053	2.65198464742619	0.926425350889473	WaistCircumference_Normalized_48	FALSE	10
-0.0163038668193062	0.944758366580262	-5.78282049831686	0.634531015638689	AgeOfMenarche_Normalized_2714	FALSE	10
1.66874583614533	0.00826857233145318	87.1365452846424	0.0115738130762324	HipCircumference_Normalized_49	FALSE	10
0.84321829174725	0.0207418011250074	49.1406265807378	0.00884644444849583	Glucose_Normalized_30740	FALSE	10
0.043237318934657	0.923455574029072	-15.704686629299	0.314864169254644	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	FALSE	10
-0.978355535578152	0.12062420718694	-28.9695798138177	0.184005044113827	Cholesterol_Normalized_30690	FALSE	40
-0.944884856691272	0.0856294682521176	-20.3919197010612	0.349635191817783	AspartateAminotransferase_Normalized_30650	FALSE	40
-1.54188716955791	0.023678499288236	-69.9113975698205	0.0279586207692611	HDL_Normalized_30760	FALSE	40
0.659332752093079	0.0189523578425223	11.454845360939	0.307457806507098	BasophillPercentage_Normalized_30220	FALSE	40
1.67976015631795	0.00445230884224028	87.4610097597312	0.0131394542105466	BodyWeight_Normalized_21002	FALSE	40
-1.40831732220077	0.0358761976170147	-34.3590768845786	0.191474594338927	Triglycerides_Normalized_30870	FALSE	40
0.520466670867408	0.18240586863993	25.4613218370772	0.155782813237104	BirthWeight_Normalized_20022	FALSE	40
-0.579501361292801	0.374710714994318	-17.0118855209661	0.525731487115856	EosinophillPercentage_Normalized_30210	FALSE	40
-0.130473845528797	0.822514444704518	-18.9183222652585	0.577917492676292	BMI_Normalized_21001	FALSE	40
2.58533376329714	0.000166933896490198	111.381716868279	0.0014853557008467	StandingHeight_Normalized_50	FALSE	40
-0.542470141764824	0.166096457518797	-43.6800656481481	0.0721107900209806	SystolicBloodPressure_Normalized_4080	FALSE	40
0.319044241702777	0.669617455612409	14.3863534546488	0.595726061083718	PlateletCount_Normalized_30080	FALSE	40
-0.365819713514467	0.464209257562299	-18.8100394403851	0.369706910106077	AlkalinePhosphatase_Normalized_30610	FALSE	40
-0.759561178883273	0.225181447434779	-22.7153873403588	0.230651577164932	LDL_Normalized_30780	FALSE	40
-2.94058004176985	0.00183401158801121	-62.0248133247435	0.0342277688050918	TotalProtein_Normalized_30860	FALSE	40
0.315577547103587	0.662829227586041	-26.2111755759349	0.293792374181192	MeanCorpuscularVolume_Normalized_30040	FALSE	40
-0.442789861060504	0.420068896491118	-16.6899375716906	0.476120363625677	HbA1c_Normalized_30750	FALSE	40
0.295085776116272	0.467434822856221	19.3273563688198	0.493639179922812	WaistCircumference_Normalized_48	FALSE	40
-0.070091161111727	0.759128114320452	-9.24499397104762	0.428219295788414	AgeOfMenarche_Normalized_2714	FALSE	40
1.62465403140342	0.00973048341146345	78.7241009102613	0.0220237678001475	HipCircumference_Normalized_49	FALSE	40
0.802735193305532	0.0278506976920296	46.3943901607892	0.0127364699874548	Glucose_Normalized_30740	FALSE	40
-0.0367709232972081	0.936373783417872	-14.7864420716021	0.351165242326225	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	FALSE	40
