PC	r2	rho	lc	up
1	0.165017493472827	-0.406223452637618	-0.41288295968213	-0.399520512069524
2	0.166209013785735	-0.0345184054265353	-0.042508213361827	-0.0265241826907317
3	0.504468768444956	-0.581601022359894	-0.586871442225688	-0.576281319143808
4	0.541593527184501	0.192677843634669	0.18496145388741	0.20037047696506
5	0.77830656558626	0.486531645819268	0.480400298654655	0.492615439359586
6	0.817664832413325	-0.198389180601755	-0.206063619680726	-0.190690337656721
7	0.922636910271541	0.323993957343373	0.316813733462531	0.331137048696378
8	0.923033144512007	-0.019905638982305	-0.027902743480313	-0.0119059865857994
9	0.923033911803513	-0.000875946075925391	-0.00887743258837965	0.00712565260095617
10	0.92360914590319	0.0239840279428455	0.0159855469853559	0.0319794395225199
11	0.92365408896427	-0.00670394557198716	-0.0147047055166656	0.00129767277142251
12	0.926254566709763	-0.0509948721480166	-0.0589723579214241	-0.0430108734831455
13	0.926361015311565	0.0103174066755701	0.00231604914382982	0.0183174432085059
14	0.926362216999771	0.00109620820836679	-0.00690540109513103	0.00909767714304983
15	0.926386249553869	0.00490230714192852	-0.00309936316755989	0.0129033497282087
16	0.926399392891778	-0.00362535282247895	-0.0116265642877333	0.0043763228615237
17	0.926434942264814	-0.00596232874928522	-0.0139632113280128	0.00203931727590152
18	0.92650227292092	0.0082055298321666	0.000203994492106751	0.0162060145284476
19	0.926520028571168	0.00421373159330042	-0.0037879448561982	0.0122148684858842
20	0.926579091431397	0.00768523348693734	-0.000316334699391366	0.0156858176405861
21	0.927199726848152	0.0249125664149834	0.0169143893806652	0.032907555385756
22	0.927214151711061	-0.00379801328083205	-0.0117992034368923	0.0042036632021591
23	0.927225265237514	0.00333369517434751	-0.00466797807639656	0.0113349415516209
24	0.927282861323319	-0.00758920341407548	-0.0155898054509156	0.000412370360987169
25	0.927422888769442	-0.0118333253689135	-0.019832996216778	-0.00383213948105523
26	0.927426195329121	0.00181839649224018	-0.00618324220757604	0.00981980234794776
27	0.927496710746503	0.00839734821707046	0.000395826079618301	0.0163977951535611
28	0.927500513774911	0.00195012581109024	-0.00605151735066354	0.00995151926103322
29	0.927553539315355	-0.00728186753443638	-0.0152825258131719	0.000719723134824032
30	0.92758837245435	-0.00590196198831726	-0.0139028541620183	0.00209968590272152
31	0.927590738078163	0.00153807153173839	-0.00646355674867461	0.00953950286322782
32	0.927668367542169	-0.00881075856254596	-0.0168111221169597	-0.000809266881914324
33	0.927776802888991	-0.0104132234320847	-0.0184132379395579	-0.00241187566046755
34	0.927782773984845	0.00244359238973455	-0.00555806501817822	0.0104449368985748
35	0.927830311059325	0.0068947081790695	-0.0011069016205747	0.0148954351563016
36	0.927857646075328	-0.00522829298104087	-0.0132292882748754	0.00277337177513263
37	0.927928231621936	-0.00840152328511378	-0.016401969393189	-0.000400001441574513
38	0.92793558908169	0.00271245662804168	-0.00528920690184752	0.0107137728315968
39	0.928013286899311	0.00881462289757852	0.000813131514544943	0.0168149856596831
40	0.928039091306802	0.00507980827211258	-0.00292185922446712	0.0130808253182403
