PC	r2	rho	lc	up
1	6.1723205508148e-06	0.00248441553505362	-0.00109398509647237	0.00606275254167939
2	7.08826675405155e-06	0.000957050784960231	-0.0026213490981476	0.00453542615824678
3	3.11862322635567e-05	-0.00490896787577248	-0.0084872096934674	-0.00133060034360344
4	3.14713426931339e-05	-0.000533957339853988	-0.00411234038814073	0.00304443938294976
5	7.16451287517572e-05	0.00633827941766594	0.00275995110991062	0.00991644541010887
6	7.56460972960227e-05	0.00200024214311561	-0.00157816005856783	0.00557859311927688
7	7.58355341785999e-05	0.000435243451376776	-0.0031431523497613	0.00401362810603535
8	7.94678888192934e-05	0.00190587368117202	-0.00167252863117689	0.00548422718472503
9	8.04062424223808e-05	0.000968686533822637	-0.00260971341809777	0.00454706167793382
10	8.38984665688574e-05	0.0018687493064399	-0.00170965303197621	0.0054471037867964
11	8.44967507627666e-05	-0.000773488300878576	-0.00435186716136012	0.00280491036844315
12	8.45113668005766e-05	-0.000120896796466564	-0.00369928610186501	0.00345749560507013
13	9.50967345324497e-05	-0.00325351618503874	-0.00683182755226139	0.00032487850308017
14	9.64759091251996e-05	-0.00117438262459052	-0.00475275355738726	0.00240401838382538
15	9.75479865437793e-05	-0.00103541174819606	-0.00461378555939114	0.00254298857962001
16	9.84171758472674e-05	-0.000932303270334808	-0.00451067912782152	0.00264609646319691
17	0.000100191551729917	-0.00133205703165763	-0.00491042453129487	0.00224634458158389
18	0.000103104159427669	-0.00170663637658182	-0.00528499500682221	0.00187176596008431
19	0.000104696751245654	-0.00126197929998638	-0.00484034834744267	0.00231642206640915
20	0.000106870393336146	-0.00147432770845555	-0.00505269195763196	0.00210407429782191
21	0.000108579459295135	-0.001307312511499	-0.00488568056168671	0.002271089018595
22	0.000112015040113758	0.00185353197879867	-0.00172487036745222	0.00543188685669804
23	0.000118194859070788	0.00248592415585405	-0.00109247646815757	0.00606426111633076
24	0.000121478770422744	0.00181215648954813	-0.00176624586962623	0.00539051243997676
25	0.000121494672602038	-0.000126103805846953	-0.00370449303996803	0.00345228865776265
26	0.000128078033291891	0.00256580603317385	-0.00101259416968474	0.00614414052678074
27	0.000128224395843947	0.000382573576116764	-0.00319582170472492	0.00396095905934129
28	0.000131926688572944	0.00192413422256751	-0.00165426807334053	0.00550248724203666
29	0.000132265195620454	-0.000581813569071387	-0.00416019581349394	0.00299658357545371
30	0.00013282670852472	0.000749341686246935	-0.00282905680546079	0.00432772098750248
31	0.00013428030165525	-0.00120565051017459	-0.00478402077629603	0.00237275063232572
32	0.000137080596727821	0.00167340828153578	-0.00190499403154487	0.00525176773914703
33	0.000137706906405704	-0.000791397308237593	-0.00436977583911176	0.00278700149012135
34	0.000137720613727805	-0.000117078270185689	-0.0036954676277316	0.00346131408570693
35	0.000137781263825431	-0.000246272386364723	-0.00382465992161804	0.00333212145586565
36	0.000138254669303955	-0.000688044635415648	-0.00426642503685064	0.00289035338667102
37	0.000138316535821737	0.000248729852708683	-0.00332966401663636	0.00382711735214156
38	0.000139453852807723	0.00106645065706682	-0.00251194983474798	0.00464482383736417
39	0.000139653195577404	-0.000446478155022806	-0.00402486263037575	0.00313191775452757
40	0.000142809057163415	0.00177647444879043	-0.00180192791168996	0.00535483131432488
