PC	r2	rho	lc	up
1	0.00498703220462732	0.0706189224261268	0.0618919692661711	0.0793350784150669
2	0.0282571111280005	0.152545334619395	0.143972576481569	0.161095198097932
3	0.0290848413198574	-0.0287703042010239	-0.0375261047799138	-0.0200100864447443
4	0.0357744268483903	-0.0817898848240965	-0.0904902753337524	-0.073077010572129
5	0.0371714049141779	0.0373761748997726	0.0286202873643479	0.0461263272458285
6	0.0371887491823852	0.00416464256652561	-0.00460078926760531	0.0129294344740193
7	0.0372517120089988	-0.00793491425142434	-0.0166990166938459	0.000830407390793073
8	0.0372854108626065	-0.0058050662110704	-0.0145695887536409	0.00296034830618694
9	0.0372903275563162	0.00221736648413484	-0.00654802466801884	0.0109824169180905
10	0.0373428638706395	-0.00724818941858858	-0.0160124359978543	0.00151717085679509
11	0.0373491197673562	-0.00250117627177204	-0.011266193163764	0.00626422494781631
12	0.037458266733381	0.0104473456490721	0.00168223581165915	0.0192108503256703
13	0.0382415689972793	-0.0279875389873199	-0.0367437889544881	-0.0192269918316292
14	0.0386533209627182	-0.0202916723777605	-0.0290517690620297	-0.0115284589649101
15	0.038780498687254	-0.0112773084329526	-0.0200405913349101	-0.00251229288350719
16	0.0387907119861478	-0.00319582640245101	-0.0119607552406848	0.00556959350050032
17	0.0388853292744657	-0.00972713932715236	-0.0184908266678731	-0.000961957458512117
18	0.0390087986840878	-0.0111116790338794	-0.0198750071578435	-0.00234664370342405
19	0.0390969007435392	-0.00938626584500785	-0.0181500364713364	-0.000621053054925757
20	0.039329148885688	0.0152396891112052	0.00647529019375937	0.0240017468463835
21	0.0393552822257857	-0.00511207656078992	-0.0138767186491065	0.00365335102716081
22	0.0393724695983959	-0.00414576409903219	-0.0129105588319374	0.00461966765980081
23	0.0393762276179845	-0.00193856540864162	-0.0107036474179051	0.00682681447888545
24	0.0394112907709282	-0.0059214155391294	-0.0146859171853911	0.00284399595817842
25	0.0394310116433029	0.00444081980005193	-0.00432461242134276	0.0132055696598556
26	0.0396790469804504	-0.0157491364836764	-0.0245110167381446	-0.00698483682179076
27	0.0397471719156717	-0.00825378251565202	-0.0170178152209313	0.000511518376994433
28	0.0397524325702151	0.00229361185646366	-0.00647178213901724	0.0110586534180841
29	0.0397735145726354	-0.00459151594665586	-0.0133562422993866	0.00417391592217404
30	0.0398000798281449	-0.0051541488068494	-0.0139187838773874	0.00361127822762062
31	0.0398061280527037	-0.00245931554414488	-0.0112243374721964	0.00630608427931479
32	0.0398079334383303	0.00134364467762973	-0.00742170661681937	0.0101087895084108
33	0.039808487604791	0.000744422690382242	-0.00802089353248027	0.00950962452553938
34	0.0398267955132076	0.00427877290508037	-0.00448665925120218	0.0130435475984295
35	0.0401775309755201	0.0187279322680922	0.0099643040750614	0.0274886837418758
36	0.0402794856624192	-0.0100972633578825	-0.0188608579603345	-0.00133211737112704
37	0.0403396012973825	0.00775343032332215	-0.00101190233247378	0.016517571660941
38	0.0403636578878332	0.00490475248534414	-0.00386067737681395	0.0136694287028262
39	0.0406249169204799	-0.0161635089948764	-0.0249252415369614	-0.00739929342165015
40	0.040680026028271	-0.00742355090438581	-0.0161877614627813	0.00134180029177115
