q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast	rep	testSize	gwasSize
0.0795213802767787	0.936617926459593	0.0573790877061335	0.954243221145371	env_1.0	FALSE	0	sharp	tp21	50000	3e+05
2.31163142659578	0.020798003251991	1.99068816110144	0.0465151810725927	env_1.0	FALSE	0	sharp	tp22	50000	3e+05
1.29461817829266	0.19545197828894	1.12840272547027	0.259149877286762	env_1.0	FALSE	0	sharp	tp23	50000	3e+05
0.525858546080266	0.598986492999386	-0.0148164175528327	0.988178641706137	env_1.0	FALSE	0	sharp	tp24	50000	3e+05
1.49295885416807	0.135447957687472	1.941090189928	0.052247338765354	env_1.0	FALSE	0	sharp	tp25	50000	3e+05
1.32985942550179	0.18356459203608	2.59636693679101	0.00942153900896465	env_1.0	FALSE	0	sharp	tp26	50000	3e+05
2.68575630316826	0.00723658485329553	2.67759633332928	0.00741525255014124	env_1.0	FALSE	0	sharp	tp27	50000	3e+05
3.95476732812091	7.6609169774234e-05	3.92955354322653	8.51037255759059e-05	env_1.0	FALSE	0	sharp	tp28	50000	3e+05
0.662679687815792	0.507535721514209	1.7451640738781	0.0809563128857665	env_1.0	FALSE	0	sharp	tp29	50000	3e+05
1.57975732216676	0.114162452684665	1.82851076497826	0.0674729315527148	env_1.0	FALSE	0	sharp	tp30	50000	3e+05
4.77686155705215	1.78052267340621e-06	4.03119386568392	5.54942448723919e-05	env_2.0	FALSE	0	sharp	tp21	50000	3e+05
2.36483785217802	0.01803796645711	1.94139951782287	0.0522098367479199	env_2.0	FALSE	0	sharp	tp22	50000	3e+05
2.34972031393886	0.0187875220754952	1.95245118501765	0.050884661145895	env_2.0	FALSE	0	sharp	tp23	50000	3e+05
1.61537728944442	0.106229015284004	1.19573529552291	0.231799873076885	env_2.0	FALSE	0	sharp	tp24	50000	3e+05
3.63491987379658	0.000278067045408152	3.00145328832492	0.00268694260072078	env_2.0	FALSE	0	sharp	tp25	50000	3e+05
2.66376779063867	0.00772708817873321	2.86244041517744	0.00420392297224587	env_2.0	FALSE	0	sharp	tp26	50000	3e+05
1.04505102156244	0.295999389076373	1.37170601769541	0.170154974321257	env_2.0	FALSE	0	sharp	tp27	50000	3e+05
3.35467972467204	0.000794569197762997	2.4533122048885	0.014154742698368	env_2.0	FALSE	0	sharp	tp28	50000	3e+05
2.22341025920281	0.0261881485464943	2.75985895001534	0.00578263222278434	env_2.0	FALSE	0	sharp	tp29	50000	3e+05
1.69668161751495	0.0897568698865503	1.63577820892159	0.101886014244452	env_2.0	FALSE	0	sharp	tp30	50000	3e+05
-0.590173539676571	0.555074309883087	-1.05604093946014	0.290949511311091	env_1.0	FALSE	10	sharp	tp21	50000	3e+05
2.04194283036679	0.0411572025707701	1.93275900051456	0.0532658931928846	env_1.0	FALSE	10	sharp	tp22	50000	3e+05
0.268687252220353	0.788170362424762	0.453980128875673	0.649843129129155	env_1.0	FALSE	10	sharp	tp23	50000	3e+05
0.151180672345153	0.879833196282429	0.0797085488022737	0.936469060129254	env_1.0	FALSE	10	sharp	tp24	50000	3e+05
1.64458710111725	0.100054988677054	2.35278638844312	0.018633334849119	env_1.0	FALSE	10	sharp	tp25	50000	3e+05
0.890451663336549	0.373223412022593	2.32945856390455	0.019834785681291	env_1.0	FALSE	10	sharp	tp26	50000	3e+05
0.278771561718739	0.780420140066157	0.57811266937928	0.563188053964084	env_1.0	FALSE	10	sharp	tp27	50000	3e+05
4.15330254789051	3.27710994200732e-05	3.43743208026433	0.00058725798016046	env_1.0	FALSE	10	sharp	tp28	50000	3e+05
-0.51117995024655	0.609225056689571	0.364688143635581	0.715344209980426	env_1.0	FALSE	10	sharp	tp29	50000	3e+05
0.174598293055655	0.86139528992733	0.346116768293609	0.729254962091211	env_1.0	FALSE	10	sharp	tp30	50000	3e+05
1.51969411151754	0.128587872241937	1.12644249072229	0.259978270002709	env_2.0	FALSE	10	sharp	tp21	50000	3e+05
1.18763421125945	0.234977553273983	1.09841327264096	0.272024069308467	env_2.0	FALSE	10	sharp	tp22	50000	3e+05
0.947816601397444	0.343222827507711	0.820616967899923	0.411864479581043	env_2.0	FALSE	10	sharp	tp23	50000	3e+05
-0.459555090798471	0.645835600356543	-0.454556648901339	0.649428228589708	env_2.0	FALSE	10	sharp	tp24	50000	3e+05
2.82202183539898	0.00477219279200178	2.23264955930395	0.0255720631873736	env_2.0	FALSE	10	sharp	tp25	50000	3e+05
1.82725240349838	0.0676618280061879	2.07793779795237	0.0377150885941098	env_2.0	FALSE	10	sharp	tp26	50000	3e+05
-1.50416939263485	0.132537756472482	-1.0851437085297	0.277858011250192	env_2.0	FALSE	10	sharp	tp27	50000	3e+05
0.0406283269003723	0.967592201194758	-0.745835869805596	0.455766568804608	env_2.0	FALSE	10	sharp	tp28	50000	3e+05
-1.41404614435457	0.157348354296518	-0.801114193367349	0.423065540106179	env_2.0	FALSE	10	sharp	tp29	50000	3e+05
-2.16825518612594	0.0301392760563786	-1.78483730205969	0.0742877108812406	env_2.0	FALSE	10	sharp	tp30	50000	3e+05
-0.989245245961317	0.322543166055355	-1.60575235532755	0.10832833282491	env_1.0	FALSE	40	sharp	tp21	50000	3e+05
2.0546975821052	0.0399082236396527	1.94558975218455	0.0517040389776639	env_1.0	FALSE	40	sharp	tp22	50000	3e+05
0.273658235256326	0.784347276311569	0.453980128875673	0.649843129129155	env_1.0	FALSE	40	sharp	tp23	50000	3e+05
0.273406910556211	0.784540441233111	0.0761893954730674	0.939268419353607	env_1.0	FALSE	40	sharp	tp24	50000	3e+05
