PC	r2	rho	lc	up
1	0.515426735835162	-0.717932264099589	-0.731102202997523	-0.704227503230704
2	0.784697859095708	-0.518913389228998	-0.538881458544388	-0.498362498752033
3	0.798189563307336	-0.116153815720167	-0.143411366828014	-0.0887201752931408
4	0.854333178524139	-0.236946446263778	-0.262938760573668	-0.210610440176041
5	0.94108041557766	-0.294528843236655	-0.31963856495152	-0.269005748561739
6	0.941201819309186	-0.0110183439770168	-0.0387258092341724	0.0167060513180239
7	0.941261794054217	0.00774428353317202	-0.0199792982652252	0.0354559652617566
8	0.942775583534351	0.0389074057582407	0.0112001920850215	0.0665549201445573
9	0.942794331449767	-0.00432988279381944	-0.0320453295931227	0.0233922176913943
10	0.942794369230392	0.000194339843153074	-0.0275251013546333	0.0279134823953379
11	0.94282182064671	-0.00523942630569501	-0.0329539332218503	0.0224831319124129
12	0.9428530176012	0.0055854240483436	-0.0221372962576119	0.0332995613979565
13	0.942854132942173	0.00105606441473056	-0.0266640090514577	0.0287745150091095
14	0.942989923520649	0.0116529505916324	-0.0160715336204495	0.039359529929912
15	0.943055586725912	0.00810328633813328	-0.0196204136686195	0.0358145346927104
16	0.943056564150116	0.000988628501478441	-0.0267313969690261	0.0287071347298577
17	0.943099360959702	-0.00654193984850147	-0.0342550210343977	0.0211811940268197
18	0.943120766476274	-0.00462659113948401	-0.0323417363675802	0.0230956637042759
19	0.943123229618311	-0.00156946106002415	-0.029287479848308	0.0261509695420126
20	0.94312439856572	-0.00108118105352218	-0.0287996108625267	0.0266389102243604
21	0.943162849083438	0.0062008353339141	-0.0215221568751297	0.0339142989713139
22	0.943165664282047	0.00167787843567267	-0.0260426257176153	0.0293958041695488
23	0.943180352032669	0.00383245291516753	-0.0238893778434435	0.0315483943593016
24	0.943180395406941	-0.000208236926449431	-0.0279273686457233	0.0275112147943271
25	0.943180414823785	0.000139365846631852	-0.0275800336195055	0.0278585511467125
26	0.943180688215879	-0.000522898013395945	-0.0282417815878389	0.027196789107826
27	0.943475872242826	0.0171809487795619	-0.0105433653533942	0.044878868419968
28	0.94347950234878	-0.00190526154795849	-0.0296229900047945	0.0258153947487353
29	0.943479519936595	-0.000132596854747833	-0.027851787406835	0.0275867974613623
30	0.943497936387871	-0.00429146604900691	-0.0320069515382165	0.023430614093683
31	0.943498067281274	0.000361830242909536	-0.0273577370674802	0.02808084152218
32	0.943523392096337	-0.00503242029513947	-0.0327471451488784	0.0226900377757638
33	0.943712533802163	-0.0137529042573046	-0.0414563931397912	0.0139717149718804
34	0.943754031019256	0.00644180568264021	-0.0212812872740166	0.0341549998084465
35	0.943924940451392	-0.0130732060810705	-0.0407777219700922	0.0146513962133937
36	0.943938594554677	0.00369511648053511	-0.0240266373932961	0.0314111920783523
37	0.943987031648041	-0.00695970056254182	-0.0346723045727152	0.0207635980299
38	0.944009087650911	0.00469641963413464	-0.0230258708277744	0.0324114931806375
39	0.94401103086585	-0.00139394322735885	-0.0291121112820618	0.0263263669213912
40	0.944033001327793	0.00468724667548294	-0.0230350391228962	0.03240232965378
