PC	r2	rho	lc	up
1	0.203025735704714	0.450583772127575	0.445043810942065	0.456089245738565
2	0.2030622718454	-0.00604451536912326	-0.0129735100999255	0.000885059837578459
3	0.233005785828238	-0.173041942774432	-0.17975593543432	-0.166311829276882
4	0.557684473753917	-0.56980583368404	-0.574467093524749	-0.56510761803622
5	0.772002731506442	-0.46294520508322	-0.468372206840249	-0.457483271660755
6	0.784504138493505	0.111809696722191	0.104961481646743	0.118647308162172
7	0.787348037581028	0.0533282203101711	0.0464158346794121	0.0602354990230484
8	0.896396131602931	0.330224319951769	0.324036274677774	0.336384109650075
9	0.915535721250842	0.138345916110364	0.131542484242677	0.145136315934543
10	0.915541059734808	0.00231052656780607	-0.00461908552317812	0.0092399167639405
11	0.915543827658517	-0.00166370718620649	-0.00859314625355995	0.00526589165814768
12	0.915709163163497	0.0128582850190847	0.00592927519387193	0.0197860601773689
13	0.915709176713784	0.000116405849991424	-0.0068131377811008	0.00704593830181547
14	0.916900950671905	-0.0345220795001923	-0.0414417038655092	-0.0275991436890256
15	0.916903499289405	0.00159643364396024	-0.00533316348976697	0.00852587746138424
16	0.916906068840706	-0.00160298173580655	-0.00853242509363612	0.00532661556718048
17	0.917512239862486	0.0246205410108578	0.0176940216344517	0.0315446973376396
18	0.919907387585995	0.0489402418676957	0.0420249557931242	0.0558508391252094
19	0.920099112683869	-0.0138464795620482	-0.0207740244358173	-0.00691760516889429
20	0.920105844092132	-0.00259449408003335	-0.00952386098926231	0.00433512199494003
21	0.920105916335255	-0.000268777941605553	-0.00719830267006756	0.00666077259948111
22	0.920312785181753	0.0143829375418426	0.00745414233934726	0.0213103517359337
23	0.920313252012702	-0.000683236995220424	-0.00761273908793031	0.00624633071348846
24	0.920338190877273	-0.00499388146312168	-0.0119230069993335	0.00193572365851193
25	0.920342743397455	-0.00213366988889674	-0.00906307402355475	0.00479593915607831
26	0.920344913135435	-0.00147301740255153	-0.00840246977111863	0.0054565764298773
27	0.920660833988591	0.0177741688030498	0.0108459665304781	0.0247006646370602
28	0.92069502745931	-0.00584752637319224	-0.012776546794473	0.001082055607763
29	0.921677818856027	0.0313495060688771	0.0244252740213807	0.038270730362697
30	0.921678439162304	-0.000787590002345852	-0.00771708602065852	0.00614198165369902
31	0.921681127581186	0.00163963393407706	-0.00528996430535055	0.00856907470840789
32	0.921738687230804	0.00758679739652261	0.000657293817080593	0.0145155724046583
33	0.921751354186189	-0.00355906410344741	-0.0104883435682377	0.00337055715884406
34	0.921752591932814	-0.00111253730302343	-0.00804201343952005	0.00581704567808317
35	0.921757931802112	-0.00231081759608161	-0.00924020776892214	0.00461879449955772
36	0.921820966454082	-0.00793944254409659	-0.0148681626826496	-0.00100995997337994
37	0.921858912500852	-0.00616004933718129	-0.0130890287503664	0.000769521646199191
38	0.922210867883656	-0.018760483056612	-0.0256866818852304	-0.0118324831616169
39	0.922393507207356	0.0135144145580801	0.00658549314527864	0.0204420383241173
40	0.922401275100898	-0.00278709499779475	-0.00971644547670331	0.00414252314327017
