PC	r2	rho	lc	up
1	0.362657372255736	-0.602210405303442	-0.606608541748506	-0.597775407837515
2	0.363714046754653	-0.0325065272926335	-0.039427184248902	-0.0255827518056819
3	0.406996639453701	0.208044688666487	0.201405507506893	0.214664754584745
4	0.652917434621816	0.495904018212069	0.490660579126231	0.501111543751413
5	0.704600035916535	0.227338082469481	0.22075631232984	0.23389914807028
6	0.709009345370234	-0.0664026381164443	-0.073298448731954	-0.0595004785082543
7	0.709124295341114	-0.0107214719802077	-0.0176496988338498	-0.0037922155869408
8	0.725584310808373	-0.128296597822448	-0.13510602181799	-0.12147505540477
9	0.725855880070858	-0.0164793653441511	-0.0234062306192604	-0.00955091787004578
10	0.727065976147374	0.0347864244549821	0.0278636029485319	0.0417059092201456
11	0.727130958321898	0.00806115350777329	0.00113167858806807	0.0149898543088037
12	0.727303804536623	-0.0131471043342113	-0.0200748135865761	-0.00621813269164663
13	0.727306318654053	-0.00158559446366793	-0.00851503904056143	0.00534400238857436
14	0.728267302366687	0.0309997382702359	0.0240753718586501	0.0379211304208623
15	0.728306480194541	-0.00625921351333751	-0.0131881796317235	0.000670353697572029
16	0.728314532674958	-0.0028376907239304	-0.00976703680138242	0.0040919278746243
17	0.728568980942385	-0.0159514389904232	-0.022878448231223	-0.00902289821109435
18	0.729219986976645	-0.0255148201546148	-0.0324386229494152	-0.018588568588221
19	0.729453609172063	0.0152847010597377	0.00835604796288485	0.0222118866027092
20	0.729462200761348	0.00293114146406422	-0.00399847788619675	0.00986047931871802
21	0.729493607295926	0.00560415139756258	-0.00132543821009565	0.0125332028162492
22	0.730138708281688	-0.0253988406070731	-0.0323226898767783	-0.0184725536824485
23	0.730264197391627	0.0112021853856308	0.00427297894441864	0.0181303161375903
24	0.730280979828075	0.00409663850585774	-0.00283298005160059	0.0110258636410564
25	0.730382966513017	0.0100988528509594	0.00316953652099737	0.0170271994163237
26	0.730423302324416	-0.00635102624394879	-0.0132799799316519	0.00057853735264523
27	0.73054316227794	-0.0109480638655418	-0.0178762458190379	-0.00401883061888039
28	0.73059802893118	0.00740720631300373	0.000477692696911125	0.0143360086022703
29	0.73114523750229	-0.0233924912524313	-0.0303171150088993	-0.0164656221806081
30	0.731146474116133	-0.00111203621435114	-0.00804151238263324	0.00581754675041807
31	0.731183577830324	0.00609128784547655	-0.000838285673754752	0.0130202763974163
32	0.731183726516256	-0.000385588434692292	-0.00731510702444491	0.00654396718581037
33	0.731330109706993	-0.0120988966411222	-0.0190268395707023	-0.00516979193991593
34	0.731342563653187	-0.00352901935137029	-0.0104583017344517	0.00340060194391323
35	0.731343156634314	0.000770052940890046	-0.00615951806233449	0.00769954999058605
36	0.731401502162423	-0.00763841601669342	-0.0145671831009176	-0.00070891540472745
37	0.731469191155175	-0.00822732392134865	-0.0151559979896888	-0.00129785977900155
38	0.731502949368615	0.00581019208787703	-0.00111939111634059	0.0127392173175274
39	0.731503921840815	-0.000986140265522729	-0.00791562430948221	0.0059434384842949
40	0.73151028216476	-0.0025219678106594	-0.0094513407736975	0.00440764735305472
