PC	r2	rho	lc	up
1	0.00462419966627252	-0.0680014681185084	-0.0741681723391032	-0.0618295635364851
2	0.0296468085035615	0.158185362704267	0.152136557591047	0.164222318608991
3	0.0317320827486025	-0.0456648049430636	-0.0518480943665533	-0.0394780144305227
4	0.0393622352195953	-0.0873507445004684	-0.0934980888658993	-0.0811967402246964
5	0.0414609410924162	-0.045811628208162	-0.0519948287860132	-0.0396249153316919
6	0.0440580364025	0.0509617050005286	0.0447778845616925	0.0571416202445334
7	0.0454987577230827	-0.0379568348393316	-0.0441444135693421	-0.0317663441054363
8	0.045518737450156	-0.0044698687088996	-0.010667537102682	0.0017281430958609
9	0.0455441597592349	-0.00504205369044048	-0.0112396663737558	0.00115594636156028
10	0.0455867996014949	0.00652991998419797	0.000331969491599209	0.012727368807611
11	0.0455894314581157	0.00162229869245486	-0.00457571124422456	0.00782018398904268
12	0.045639210808727	0.00705544902547914	0.00085752259630643	0.0132528334149169
13	0.0456396753023834	0.000681538108065129	-0.00551644912237301	0.00687947297628617
14	0.0459941046691011	-0.0188262947859221	-0.0250213391067126	-0.0126298045626906
15	0.0460680891977393	0.0086014275975197	0.0024035918080777	0.0147986025923525
16	0.0460734880819186	0.00232355016124718	-0.00387446956421144	0.0085213913704406
17	0.0460999315030719	0.00514231581677551	-0.00105568175793243	0.0113399183203068
18	0.0461437852081827	-0.00662221233447202	-0.0128196500899018	-0.000424265820000013
19	0.0461733739047661	-0.00543954886856194	-0.0116371204613342	0.000758440629739533
20	0.0463136795614424	-0.0118450679355417	-0.0180417073262547	-0.00564751862169973
21	0.0465390844728985	-0.015013492384201	-0.0212094827045576	-0.00881634884451537
22	0.0466304990888165	-0.0095611003905503	-0.0157581305020327	-0.00336333577152265
23	0.0466393288050276	-0.00297148295130298	-0.00916927800752546	0.00322654040049391
24	0.0466393299138009	-3.32992407408936e-05	-0.00623126188282362	0.00616466595970631
25	0.0466440935241473	-0.00218256968776165	-0.0083804202498629	0.00401544855930858
26	0.046764276741957	-0.0109628125841283	-0.0171596105661996	-0.00476517243571983
27	0.0467936248989241	0.00541739186552922	-0.00078059827259961	0.0116149658002901
28	0.0468131040164056	0.00441351681789152	-0.00178449592480703	0.0106111904788441
29	0.0468384017169514	0.00502968239211979	-0.00116831795691614	0.0112272963228788
30	0.0468987089771764	-0.00776577544253493	-0.0139630673003718	-0.00156788697992763
31	0.0469104177962846	-0.00342181706018197	-0.00961957697345732	0.00277620574655603
32	0.0470913687421585	0.0134518012615144	0.00725444216363481	0.0196481270510494
33	0.0471575278382396	0.00813382140479638	0.00193595507421719	0.0143310628591748
34	0.0472202417580897	-0.007919212475298	-0.0141164835241696	-0.00172133303533853
35	0.0472202802284631	-0.000196138183003718	-0.00639409433811298	0.00600183304130618
36	0.0472909863771203	0.00840869332465391	0.00221084461861464	0.014605896040551
37	0.0473777507750573	-0.00931473951889084	-0.0155118079128259	-0.00311695554013851
38	0.0473785677279495	-0.000903856068577782	-0.00710178021206427	0.00529413751767418
39	0.0476234815802747	-0.0156497249606681	-0.021845569946492	-0.00945267790854944
40	0.0476639090867035	0.00635826265253658	0.000160305041745714	0.012555731780848
