PC	r2	rho	lc	up
1	0.520198073012166	-0.721247580940253	-0.725426751041824	-0.717015233854742
2	0.763314983233128	-0.493068864750435	-0.499674595637897	-0.486405787684324
3	0.763896951791958	0.0241240208943611	0.0153620053567245	0.0328823316992634
4	0.827879672498934	-0.252948061308166	-0.261134349472118	-0.244725391917201
5	0.926724908760669	0.314396637016009	0.306475950202443	0.322273788628459
6	0.927333755590042	0.024674837694274	0.0159130154985181	0.0334328706701089
7	0.928625240461997	-0.0359372421431481	-0.0446884292003243	-0.0271805401112258
8	0.928978087354763	0.0187842048998283	0.0100205908891756	0.0275449335535229
9	0.930374412431414	-0.0373674247326153	-0.0461175834803385	-0.0286115321344383
10	0.93131780141617	0.0307146313000323	0.0219552782545881	0.0394692691964603
11	0.931328832607946	0.00332133158551941	-0.00544409079078549	0.0120862436126321
12	0.93133076877106	-0.00139146096130938	-0.0101566009721373	0.00737389286058124
13	0.931337402637095	0.00257562983607228	-0.00618977379076655	0.0113406376950234
14	0.931339140645008	-0.00131832867302585	-0.0100834760394718	0.00744702126705912
15	0.931342085848558	0.00171615573318343	-0.00704921419106933	0.0104812619542343
16	0.932226200129353	0.0297340578078765	0.0209742603775239	0.0384892903509101
17	0.932239760452915	-0.00368245196922494	-0.0124473140850528	0.00508297598340254
18	0.932239801841598	-0.000203442341000918	-0.0089686902338414	0.00856183681272776
19	0.932240981923909	-0.00108630435757987	-0.00985147444039907	0.00767903264624623
20	0.932248611694217	-0.00276220345528023	-0.0115271882514686	0.00600320577702975
21	0.932289639732917	-0.00640530651854591	-0.015169718712836	0.00236008987285677
22	0.932299687865529	-0.00316985774978312	-0.011934790031983	0.00559556160692016
23	0.932330000772642	-0.00550571118931177	-0.014270286405437	0.00325971000711115
24	0.932336495907685	0.00254855289384739	-0.00621684986877735	0.0113135640491373
25	0.932349798752769	-0.00364729336987754	-0.0124121604454928	0.00511813414029517
26	0.932401541906673	0.00719327505953836	-0.00157208794814705	0.0159575328079101
27	0.932444807660988	-0.00657767290378965	-0.0153420522432133	0.00218771711516576
28	0.932566704005025	-0.0110406823456449	-0.0198040297067265	-0.00227563868338726
29	0.932566785619451	0.000285690230168208	-0.00847959489005186	0.00905093145131623
30	0.932573778969056	0.00264447962564168	-0.00612092614078417	0.0114094790449579
31	0.932619425136117	-0.00675620308315453	-0.0155205478438587	0.00200917978631765
32	0.932626741292808	0.00270483651778541	-0.00606057105594531	0.0114698284701834
33	0.932629281847267	0.00159392312828218	-0.00717144095108442	0.0103590422865181
34	0.932630490434536	0.00109935745829493	-0.00766598029834453	0.00986452628819912
35	0.932643722465013	-0.00363759482773202	-0.012402463267698	0.00512783255657562
36	0.932713671795864	-0.00836355933862024	-0.0171275676231519	0.000401733998059277
37	0.9327195990168	0.00243459389353264	-0.00633080509098894	0.0111996187812993
38	0.932720031472647	0.000657607147646055	-0.00810770347200935	0.00942281671962682
39	0.932734129085861	0.0037546738351706	-0.00501075495835788	0.0125195256947694
40	0.932734312323625	0.000428061171714684	-0.00833723399620396	0.0091932905638933
