PC	r2	rho	lc	up
1	0.205068934006971	-0.452845375384326	-0.458336648853894	-0.44731953009365
2	0.205398598296505	0.0181566573175741	0.0112285319252234	0.0250830395738821
3	0.232053687788992	0.163263867655188	0.156511397624799	0.170001076229457
4	0.559263613254718	0.572022665042398	0.567341987071735	0.576666382481539
5	0.777450325914277	-0.467104607284509	-0.472504733032908	-0.461669409553147
6	0.790948678076904	0.116182419277057	0.109340910470538	0.123012920877813
7	0.794292562601413	-0.0578263325940239	-0.0647299328124365	-0.0509171974775163
8	0.89950496334168	0.324364601179813	0.318150168182832	0.330551160505121
9	0.917575047996581	-0.134425011877424	-0.141223000329538	-0.127614346920485
10	0.917577732716127	0.00163853705085401	-0.00529106116081917	0.00856797790277094
11	0.917582950378041	-0.00228422105967723	-0.00921361335645613	0.0046453906056894
12	0.917704263074146	0.0110142224814637	0.00408499612721127	0.0179423911911744
13	0.917704963449342	0.000836882479469908	-0.00609269098866995	0.00776637557598543
14	0.91881717176053	0.0333497859912244	0.0264263549498709	0.0402700177812873
15	0.918820409160664	0.00179928707707802	-0.00513031502421265	0.0087287163807995
16	0.918869100385936	0.00697790886541154	4.83730690766133e-05	0.0139067745569582
17	0.919174094939669	-0.0174640940951755	-0.0243906805165657	-0.0105358309861359
18	0.921584331107902	-0.049094151153704	-0.0560046365233229	-0.0421789622925787
19	0.921623030644948	0.00622088548148061	-0.000708683203689071	0.0131498567546059
20	0.921627734724519	0.00216889003732552	-0.0047607196488151	0.00909829143075875
21	0.921628572056428	-0.000915058877381761	-0.00784454727096547	0.00601451739563552
22	0.921663060233709	-0.0058726617112889	-0.012801678884452	0.00105691943522241
23	0.921714608352716	0.00717970010716543	0.000250174418493426	0.0141085363145375
24	0.921721028242773	0.00253374740466953	-0.00439586791200838	0.00946311938941627
25	0.921765376203756	0.00665943322439324	-0.000270117376009434	0.0135883443011853
26	0.921881681116886	-0.0107844783123374	-0.0177126927524096	-0.00385522828380046
27	0.921887853899808	0.00248450646998063	-0.00444510819449716	0.00941388253138945
28	0.921902330005797	-0.00380475751801097	-0.0107340126488396	0.00312486300501672
29	0.923148530120362	0.0353015634318778	0.0283789674597255	0.0422207733726055
30	0.923156358288731	-0.00279789098293195	-0.00972724052564626	0.00413172725872845
31	0.923197672644556	-0.00642762625806814	-0.0133565694853862	0.000501934233675293
32	0.923210510505387	-0.00358301399315792	-0.0105122911227001	0.00334660723387299
33	0.923210792066119	-0.000530615811730846	-0.00746012651677488	0.00639894585204825
34	0.923232140691048	-0.00462045251390797	-0.0115496208580964	0.00230915955519448
35	0.923269015637521	-0.00607247407847409	-0.0130014651194446	0.000857100123170815
36	0.923339578954044	0.0084001975741106	0.00147074505007796	0.0153288434253123
37	0.923457800540794	0.0108729791466862	0.0039437381511962	0.0178011760573467
38	0.923670717513956	-0.0145916708189949	-0.021519033088746	-0.00766290750734397
39	0.923673998100309	0.00181123851890586	-0.00511836385726745	0.0087406669497406
40	0.923780456104596	-0.0103178535216123	-0.0172461585918157	-0.00338855766121947
