PC	r2	rho	lc	up
1	0.282034372603541	0.531069084586498	0.527915175216233	0.534208346771954
2	0.282038700709276	0.00208041021405516	-0.0023022282898939	0.00646296880007301
3	0.293669879575168	0.107847941963742	0.103514251111461	0.112177538059049
4	0.497796682712882	-0.451803944346771	-0.455285059253666	-0.448309016289664
5	0.916104551194091	-0.646767243704976	-0.649309372084025	-0.644210662864097
6	0.916325080363575	-0.0148502239357978	-0.0192315898021498	-0.0104682877287583
7	0.919665307049606	0.0577946930770564	0.0534256078448822	0.0621615655607315
8	0.927577195716635	-0.0889487981404226	-0.0932950465797682	-0.0845991597960498
9	0.927680763877792	-0.0101768405044376	-0.0145588086771636	-0.00579448143220439
10	0.928109330185094	0.0207018411169086	0.0163207043528215	0.025082182967361
11	0.92813260047929	-0.00482393094655491	-0.00920635382399397	-0.000441322763700356
12	0.93210975106056	-0.0630646524198786	-0.0674286334509242	-0.0586982584157538
13	0.932807920179842	-0.0264229069742296	-0.0308019575745533	-0.0220428420552352
14	0.933040779341547	-0.0152597235373263	-0.0196410275069433	-0.0108778335069254
15	0.933043728714227	-0.00171737837430192	-0.00609994997539711	0.00266525919912655
16	0.935603567455754	-0.0505948457260178	-0.0549652753567087	-0.0462224774860632
17	0.936261304364526	-0.0256463795530359	-0.0300256222380305	-0.0212661523187571
18	0.938235372831383	-0.0444304864081176	-0.0488036007948205	-0.0400556686080693
19	0.941407268303549	-0.0563195906318259	-0.0606872288846292	-0.0519497957426533
20	0.941410807515493	0.00188128082061091	-0.00250135731597092	0.00626384668866183
21	0.941416548764769	0.00239609357350747	-0.00198654480057578	0.00677863990296919
22	0.941429300740961	-0.00357099895553688	-0.00795349199387685	0.000811631259809297
23	0.941472686492672	0.00658678115909396	0.00220422727622244	0.0109690820239018
24	0.941482619546556	0.00315167475078861	-0.00123095976500289	0.0075341881972292
25	0.941482850882884	-0.000480975343666759	-0.00486358260462555	0.00390165039379808
26	0.941485173925447	0.0015241657152997	-0.00285847089187039	0.00590674377227897
27	0.941489122984646	-0.00198721682470613	-0.00636977886201151	0.00239542155058137
28	0.941489878362935	0.000869122097289093	-0.00351350879882552	0.00525171960638817
29	0.94149237992778	-0.00158162947053542	-0.00596420564164342	0.00280100745819876
30	0.941492642885115	0.000512792091715659	-0.0038698341182948	0.00489539860299102
31	0.94150237846955	0.0031201894885799	-0.00126244528790593	0.00750270440517519
32	0.94151164363743	-0.0030438770060768	-0.00742639544991254	0.00133875836621401
33	0.941517802671574	-0.00248173934220401	-0.00686428219579568	0.00190089884600464
34	0.941517968168375	0.000406812825383105	-0.0039758117761668	0.00478942179935413
35	0.94151916225261	-0.00109274747406247	-0.00547533876520441	0.00328988579456573
36	0.941519180237642	0.000134111955850983	-0.00424850805431325	0.00451672681414844
37	0.941519204800587	-0.000156723945864366	-0.00453933834102456	0.00422589646979474
38	0.941520547554862	-0.00115877299209091	-0.00554136236356557	0.003223860893209
39	0.941521072740336	-0.000724704187141276	-0.00510730547887706	0.00365792494385392
40	0.941521196071034	0.000351186531417971	-0.00403143718648765	0.00473379675860965
