PC	r2	rho	lc	up
1	0.203825685980499	-0.45147058152276	-0.454953018585187	-0.447974336279872
2	0.204633006809464	0.0284133915300681	0.0240337668224832	0.0327919256276884
3	0.215796151678309	-0.105655784630229	-0.109987472565971	-0.101320083269477
4	0.417300469237993	0.448892323752846	0.445385924372826	0.45238495377882
5	0.829114346145294	0.641727259945493	0.639142194784285	0.644297825179115
6	0.829977083550293	0.0293723908786947	0.0249929906622085	0.0337506637378383
7	0.835468172193927	-0.0741018787282548	-0.0784590158762919	-0.0697419106114429
8	0.849712814963204	0.119350923233949	0.115028473600896	0.123668853348351
9	0.849865913948566	0.0123733139843322	0.00799112981028931	0.0167550229143394
10	0.85200619910166	-0.0462632140781561	-0.0506355650292655	-0.0418890897444396
11	0.852025187123917	0.00435752567145239	-2.50923208000605e-05	0.00873997627396153
12	0.886603277560964	-0.185951851543123	-0.190179481177125	-0.181717325626026
13	0.886886451306377	-0.0168277517270853	-0.0212088050992601	-0.0124460521053873
14	0.887388824135077	-0.0224136738040514	-0.0267936593609606	-0.0180328276657444
15	0.887395681528925	-0.00261865839719773	-0.00700119556048488	0.00176397936030442
16	0.89137519172492	0.0630833548464667	0.0587169708270033	0.067447325182978
17	0.892327905505865	0.0308660594061432	0.0264870249024045	0.0352439093299374
18	0.897097279215376	0.0690606474998036	0.0646976117802013	0.0734210429298763
19	0.905641282316317	0.092433784874518	0.0880868515145248	0.0967771977585242
20	0.905665567277791	-0.00492797911059679	-0.0093103955428725	-0.000545373376214516
21	0.905702424280794	-0.00607099982821841	-0.0104533392106344	-0.00168842723892759
22	0.905995283023678	0.0171131222020238	0.0127314595518606	0.0214941276497219
23	0.906190854947319	-0.013984698481695	-0.0183661903385758	-0.00960266951226413
24	0.906332307046393	-0.0118933631305747	-0.0162751323176313	-0.00751113712849352
25	0.90634702624591	0.00383656275335274	-0.000546063941323702	0.00821904206989665
26	0.906347026317857	8.47038817789316e-06	-0.00437414728725643	0.00439108773822502
27	0.906353868189038	0.00261569113480658	-0.00176694663377168	0.00699822842315391
28	0.90635393782991	-0.000263892693338879	-0.00464650483252191	0.00411872958319484
29	0.906360764922765	0.00261286659930658	-0.00176977117974332	0.00699540400662693
30	0.906365199402995	0.00210582307047767	-0.00227681545534619	0.00648838070215659
31	0.906387397895192	0.00471152734816314	0.000328916626848952	0.0090939570817148
32	0.906391548477795	-0.00203729352829144	-0.00641985372053802	0.00234534492559405
33	0.906407587737605	0.00400490419720459	-0.000377719945577185	0.00838737449537065
34	0.906409581921004	0.00141215394637289	-0.00297048195078896	0.00579473559621151
35	0.90641394541604	0.002088903689472	-0.00229373482241785	0.00647146195716082
36	0.906436640311938	0.00476391183465458	0.000381302282582304	0.00914633838676693
37	0.906445722725686	0.00301370239257194	-0.00136893320122274	0.00739622221702755
38	0.906446518014276	0.000891789951280041	-0.00349084120528903	0.00527438685005741
39	0.906447360560569	-0.00091789434271486	-0.00530049053306366	0.00346473710821483
40	0.906450805343886	0.00185601151773089	-0.00252662654738108	0.0062385782850138
