PC	r2	rho	lc	up
1	0.282737855507342	0.531730999197284	0.526742322284411	0.53668304801275
2	0.283540734008806	-0.0283351099625961	-0.0352577252709131	-0.0214097756200966
3	0.309556391688916	0.161293700701023	0.154536887030293	0.168035427176943
4	0.60021399130434	0.5391267000451	0.534192852467914	0.544023820119793
5	0.832092694855703	0.481537852293171	0.476197305952886	0.486842876123263
6	0.841694462009095	-0.0979886116138027	-0.104846957006562	-0.0911209460424397
7	0.845633939137538	0.0627652550031219	0.0558600122991028	0.0696644936656932
8	0.933585095673767	-0.296565616515893	-0.302872732181565	-0.290232524430128
9	0.951194683704631	-0.132701124199387	-0.139502381873115	-0.125887346717959
10	0.951461063284005	-0.0163211407808384	-0.0232480496090314	-0.00939266493680059
11	0.951462436325003	-0.00117176545215063	-0.00810123780712456	0.00575781943550464
12	0.951471982098244	0.00308963707141268	-0.00383998327705076	0.0100189607032406
13	0.951477669281786	0.00238478478131185	-0.00454482845940691	0.00931416899576291
14	0.95147834758988	-0.000823600115470147	-0.00775309400260808	0.0061059728676964
15	0.951479531980028	0.00108829777504526	-0.00584128441177356	0.00801777544513712
16	0.951479646822907	-0.000338880375862634	-0.00726840144293937	0.00659067323626419
17	0.951483814211794	0.00204141891515387	-0.00488818836895092	0.00897083014833231
18	0.951522929997583	-0.00625425673535121	-0.0131832235215206	0.000675310667363554
19	0.951526415886912	0.00186704954903938	-0.00506255408457864	0.00879647387744947
20	0.951526657341755	-0.000491377699575113	-0.00742089056664164	0.00643818235791895
21	0.951535348737159	0.00294811153462116	-0.0039815079391599	0.00987744788308268
22	0.951535593915364	-0.000495161229791491	-0.00742467388931476	0.00643439898351793
23	0.951593380428806	-0.00760174261212785	-0.014530515329839	-0.00067223988806513
24	0.951605943978476	0.0035445250071386	-0.00338509627268043	0.0104738058856948
25	0.951611680771839	-0.0023951377664338	-0.00932452114085668	0.00453447562850936
26	0.951636357131795	0.00496752951144637	-0.00196207616383483	0.0118966581318798
27	0.951645911980274	0.00309108557324121	-0.00383853478273941	0.0100204090734805
28	0.951646528895169	0.00078543416183359	-0.00614413741418949	0.00771493030716454
29	0.951779848898501	-0.011546430689165	-0.0184744906540673	-0.0046172619875565
30	0.951839717031202	-0.00773745474512235	-0.0146662065226583	-0.000807959930148908
31	0.951893910082044	-0.00736159243703219	-0.0142904015841938	-0.000432076342947679
32	0.952174459690052	-0.0167496227510024	-0.0236764128326031	-0.00982122453718898
33	0.952321456077544	-0.0121242042159272	-0.0190521416830137	-0.00519510254782043
34	0.952343230098557	-0.00466627167070363	-0.0115954348664219	0.00226333964997834
35	0.952410028805981	0.00817305362384246	0.00124358591958526	0.0151017364649978
36	0.95251837705523	-0.0104090465367034	-0.0173373341321385	-0.00347975939599707
37	0.952521707963065	0.00182508034937257	-0.00510452234268823	0.00875450776678014
38	0.952521853267769	0.000381193795573196	-0.00654836163725515	0.00731071261969925
39	0.952533327866235	-0.00338741561220697	-0.010316711581059	0.00354220567013718
40	0.952535307277149	-0.00140691459722956	-0.0083363714590582	0.00552267738018535
