PC	r2	rho	lc	up
1	0.5247712221881	-0.724410948418161	-0.737324645030068	-0.710968006302669
2	0.793183556545028	-0.518085240559884	-0.53807722976847	-0.49751067684778
3	0.806381059508569	-0.114880405844778	-0.142147045200481	-0.0874395557616384
4	0.863069910445092	-0.238094212621371	-0.264070690945393	-0.211772577036644
5	0.951756543906104	-0.297803015493358	-0.322857158402758	-0.27233179128575
6	0.951808663653605	-0.00721940865558361	-0.0349317111508059	0.0205039874599737
7	0.951839651759544	0.00556664305022511	-0.0221560686277835	0.0332808006303065
8	0.953329324099575	0.0385962311870076	0.0108885875327733	0.0662446515893799
9	0.953364022586185	-0.00589053878104924	-0.0336043447319675	0.0218323189553478
10	0.953388709753417	0.00496858536084759	-0.0227538413483487	0.0326833769418444
11	0.953470254028273	-0.00903020281745618	-0.0367402992434824	0.0186937693566815
12	0.953520967191911	0.00712132022783873	-0.0206020394938404	0.0348337370402425
13	0.953530377054977	0.00306751762441462	-0.0246538716010605	0.030784192983436
14	0.953675495594758	0.012046544562691	-0.0156779835772799	0.0397525632403798
15	0.953749807723394	0.0086204510198005	-0.0191034067139384	0.0363310625315126
16	0.953754739131063	0.00222065735630155	-0.0255002052312335	0.0299381074356322
17	0.953770372896006	-0.00395396719981037	-0.0316697890747981	0.0237679307144063
18	0.953826576928596	-0.00749691636856476	-0.0352088925571191	0.0202265798223108
19	0.953835098296478	-0.002919158771604	-0.030635972721159	0.0248021410647507
20	0.953835556222901	0.000676701365573051	-0.0270430988213948	0.0283954616535769
21	0.953871507826153	0.00599595121991401	-0.0217269527973808	0.0337096414796483
22	0.953875474695285	-0.00199167547985697	-0.0297093282132191	0.0257290378857306
23	0.953877452432906	0.00140631366650807	-0.0263140050276571	0.0291244712568564
24	0.953881966323553	0.00212461923602896	-0.0255961811194882	0.0298421546647995
25	0.953889110600439	0.00267290018053023	-0.0250482485879103	0.0303899414834047
26	0.953890002883798	-0.000944636447881139	-0.028663178833532	0.0267753575766862
27	0.954065984956707	0.0132658502907621	-0.0144587594051853	0.0409700776952821
28	0.954113657345113	-0.00690449790513837	-0.0346171655230727	0.0208187794763451
29	0.954113881261055	0.000473221191090463	-0.027246429131125	0.028192144305757
30	0.954123690755303	-0.00313203844644841	-0.03084865315252	0.0245893892735554
31	0.954134445691602	0.00327950994304992	-0.0244420048955178	0.0309959851525059
32	0.954144889575212	-0.00323174440781255	-0.0309482649316426	0.0244897423452846
33	0.954262031406416	-0.0108232325328058	-0.0385309656882117	0.0169011309363363
34	0.954274821229154	0.00357625859867543	-0.0241454278915037	0.0312924494566965
35	0.954374742958145	-0.00999605781991114	-0.037704903328577	0.0177281472810124
36	0.954376364357237	0.00127331209165172	-0.0264469142814916	0.0289915817458447
37	0.954413952013977	-0.00613090140142704	-0.0338444426540248	0.0215920609663018
38	0.954418304676584	0.00208634203066123	-0.0256344333790727	0.0298039113341527
39	0.954421928688918	0.00190373310451033	-0.0258169221790557	0.0296214628969803
40	0.954432276355069	0.00321675991335975	-0.0245047180030121	0.0309332946266953
