PC	r2	rho	lc	up
1	0.514194818447112	0.71707378870456	0.703334520178716	0.73027751724835
2	0.753297955481392	0.488981717795343	0.467600386882482	0.509791185032989
3	0.762269184639775	0.0947165929227673	0.06717366290756	0.122115274999978
4	0.828801023167112	0.257937670082146	0.231876257582474	0.28362905783163
5	0.925169959716507	0.310433470902483	0.285168047982721	0.335267785763387
6	0.925205484268524	0.00596025613824339	-0.021762632276235	0.0336739856425736
7	0.925258955395514	0.00731244671431794	-0.02041098342845	0.0350246402860813
8	0.926986462063199	-0.0415632392684078	-0.0692028033902955	-0.0138599144046622
9	0.927007142212517	-0.00454754506950327	-0.0322627711155597	0.0231746691283286
10	0.927029196121699	-0.00469612559182655	-0.032411199440741	0.0230261647206638
11	0.927055572709096	0.00513583144032684	-0.0225866769565895	0.0328504477185832
12	0.927136943876477	-0.00902060023285437	-0.036730708836328	0.0187033693658656
13	0.92714947883318	-0.00354044232930823	-0.0312566677660886	0.0241812237021992
14	0.927254781987279	-0.0102617599167389	-0.0379702522478292	0.0174625001903285
15	0.927269174248229	-0.0037937172542815	-0.0315096966421388	0.0239280919248444
16	0.927272951449501	-0.00194348272090825	-0.0296611777360079	0.0257771988685768
17	0.927321728466497	0.00698406446384675	-0.0207392434364066	0.0346966403468317
18	0.927336402933647	0.00383071036368799	-0.0238911194259404	0.0315466535165325
19	0.927383757879705	0.00688151532908591	-0.0208417531718195	0.0345942093791593
20	0.927384779200985	0.00101060830978747	-0.0267094328319259	0.0287290964327008
21	0.927641612850816	-0.0160260174901481	-0.0437258860664094	0.0116984722417748
22	0.927665438459025	-0.00488117201986861	-0.0325960546088064	0.0228412113773461
23	0.927713874252989	-0.00695957482837572	-0.0346721789836191	0.0207637237159462
24	0.927722999216691	-0.00302078313764276	-0.03073750228555	0.0247005780609676
25	0.927723817868413	0.000904773721701687	-0.0268151917160181	0.0286233487781327
26	0.927762032173874	-0.00618174237055456	-0.0338952272248858	0.021541241718284
27	0.927789261944353	-0.00521824717498409	-0.0329327764976605	0.0225043009059525
28	0.928165593433665	0.0193992426964271	-0.00832452659973802	0.0470932120296332
29	0.92834982769859	-0.0135733174300626	-0.0412770801485131	0.014151299815145
30	0.928712614144525	-0.0190469232930339	-0.0467415382129124	0.00867695077385259
31	0.928760571151558	0.00692506203693626	-0.0207982232658089	0.0346377059793821
32	0.928903071517744	0.011937391699158	-0.0157871251193817	0.0396435667203187
33	0.928956525620647	0.00731125588710958	-0.0204121738231633	0.0350234508560507
34	0.929028930362584	0.00850912562391481	-0.0192146994096297	0.036219875473597
35	0.929033705605374	0.00218520324946628	-0.0255356364235648	0.0299026848964787
36	0.929051904479612	0.00426604362257771	-0.0234560230134016	0.0319815546700431
37	0.929318553914478	0.0163294309849313	-0.0113950197811038	0.0440287947000219
38	0.929397819410594	-0.00890315435384284	-0.0366134114824668	0.0188207833322376
39	0.929465821034817	-0.00824635781182464	-0.0359574314678811	0.0194773873129281
40	0.929561258635479	-0.00976919943014171	-0.0374783433919593	0.0179549556085425
